Alexander T. Kleen,USA,660
Eduardo Arturo Palacios Merino,Mexico,660
Đỗ Văn Bằng,Vietnam,660
Annika Stein,Germany,660
Isaiah Camacho,USA,659
Quinn Lawson,USA,659
Zakareya Benbihi,France,659
Qijun Miao (缪其隽),China,659
Joshua Hounslow,Australia,658
Matty Hiroto Inaba,USA,658
Eric Limeback,Canada,658
Ilya Nazarov,Russia,658
Alp Terliksiz,Turkey,657
Manuel Bühler,Switzerland,657
Stephen Bohner,USA,657
Michael Fisher,Canada,657
Stefen Lake,USA,657
Jakub Wojtaszewski,Poland,657
Esukhei Bat-Erdene (Бат-Эрдэнэ Есүхэй),Mongolia,657
Mikhail Ivashechkin,Russia,657
Aleksandr Elovikov (Александр Еловиков),Russia,657
Keegan Dylan Chin,USA,657
Birkan Mayadağ,Turkey,656
Sam Ellis,Australia,656
Alexander Mutch,Canada,656
Feng Liang (梁锋),China,656
Nikola Pulkovski,North Macedonia,656
Emil Van Ilmari Nguyen Tornudd,USA,656
Lorenzo Vigani Poli,Italy,655
Choi Hyo-jin (최효진),Korea,655
Haining Wang (王海宁),China,654
Kyra Joiner,USA,654
Brendan White,USA,654
Hazel Moises Ruiz Gutierrez,Mexico,654
Diego Enrique Díaz González,Spain,654
Yunliang Zhang (张赟量),China,654
Jordan Mosakowski,USA,654
Juan Pablo Mendez Martinez,Guatemala,653
Teh Keng Foo (郑庆富),Malaysia,653
Amir Murzakarimov (Амир Мурзакаримов),Kazakhstan,653
Manfred Siew Ee Sheng (蕭奕晟),Malaysia,652
Siddarth Pullela,USA,652
Xujia Lei (雷旭嘉),China,652
