name,avgs,bpas,ratio
Pedro Miranda Moreira,18,3,1.015
Dylan Cossin,12,2,1.015
Victor Sinan Seixo de Brito Gomes,12,3,1.015
Denys Horiachev (Денис Горячев),11,1,1.015
Henrik Anfinsen,13,4,1.015
Fung Hoi Yin (馮凱賢),41,12,1.015
Percy Agnesens,13,4,1.015
Ruohan Qiu (邱若寒),17,2,1.015
Aidan McKenzie,14,3,1.015
Baocheng Wu (吴宝城),16,7,1.015
Chris Choi,18,4,1.015
Nick Pappas,13,2,1.016
Oliver Wheat,24,8,1.016
Filip Hrnko,26,4,1.016
Ethan Rusnak,17,5,1.016
Marcel Peters,33,5,1.016
Lev Maslov,23,6,1.016
Alex Thielemier,24,5,1.016
Haibo Sui (隋海波),14,1,1.016
Freddy Fernández Córdova,11,2,1.016
Jarry Tapia Vasquez,14,3,1.016
Andrew Bae,17,2,1.016
Aldair Coronel Ruíz,11,4,1.016
Manuel Aleandro Chang Pérez,17,7,1.016
Timur Frolov,29,4,1.016
Luis Angel Contreras Ospina,24,7,1.016
Kevin Arturo Huamán Ruiz,17,3,1.016
Nathaniel Khalinsky,14,2,1.016
Qiuhao Qian (潜秋豪),12,3,1.016
Prin Kijviwattanakarn (ปริญ กิจวิวัฒนการ),11,4,1.016
Vasco Vasconcelos,12,2,1.016
Raymond Goslow,53,11,1.016
Kazuki Sakamoto (坂本一樹),15,3,1.016
Rubén López de Juan,24,5,1.016
Yunhui Shi (石蕴辉),11,2,1.016
Daniel Jamrużka,14,1,1.016
Christian Saenz Valdivia,16,5,1.016
Jairo Paez Castro,11,1,1.016
Victor Rafael Ortiz Villaseñor,19,5,1.016
Lars Vennike Nielsson,38,4,1.016
Jack Manzo,15,4,1.016
Sanae Omyo (大名佐苗),20,3,1.017
Leandro Baltazar,15,2,1.017
Carl Joshua Garcia,12,1,1.017
Qi Zhou (周祺),19,3,1.017
Sofiya Bondarenko,11,1,1.017
Christopher Yen,25,4,1.017
Patrick Kelly,24,2,1.017
Mengyu Duan (段梦雨),15,2,1.017
Hong Zhang (张宏),12,2,1.017
Nathan Cho,12,3,1.017
Enrique Adolfo Delgado,12,3,1.017
Kacper Dłubała,13,2,1.017
Xu Wang (王旭),17,4,1.017
Gabriel Santiago Velez Gonzalez,31,6,1.017
Dmitry Patrikeev,14,0,1.017
Andreas Wagner,25,4,1.017
Andres Flügel,22,5,1.017
Christopher Sun,15,2,1.017
Tomohiro Kobayashi (小林知広),39,7,1.017
David Pearce,13,3,1.017
Kai Gabriel,12,0,1.017
Margot Audero,17,3,1.017
Wouter Komduur,12,2,1.017
Gonzalo Orellana Barrasa,27,5,1.017
Qingbin Chen (陈庆斌),13,1,1.017
José Chávez,11,1,1.017
Nguyễn Khang Minh,13,5,1.017
Max Chan,11,0,1.017
Shikai Jiang (江侍锴),12,2,1.017
Dante Jesus Arevalo Leal,16,4,1.017
Hafizh Dary Faridhan Hudoyo,13,1,1.017
Noah Blevins,13,0,1.017
Simone Ohler,45,12,1.017
Yifan Wang (王逸帆),19,6,1.017
Carlos Tapp,31,10,1.017
Michał Dębski,16,0,1.017
Andy Tsao,21,3,1.017
Andy Gong,24,5,1.017
Timo Ludwig,38,5,1.017
Fayyadh Aunilbarr,13,3,1.017
Karl Taagaard Hansen,18,5,1.017
Mantas Sidabras,13,3,1.017
Dan Dzoan,32,4,1.017
Rama Temmink,24,7,1.017
Alexis Fedeler,16,1,1.017
Hui Hing Ho (許鑫豪),38,8,1.017
Gaurav Bachani,17,5,1.017
Bernett Orlando,11,2,1.018
Wilhelm Herzstell,12,1,1.018
Ibrahim Khanani,21,2,1.018
Marco Giraud,13,1,1.018
Chingizkhan Mukhametdinov,12,3,1.018
Tim Wong,35,5,1.018
Rachel Feran,23,2,1.018
Azhar Virani,40,11,1.018
Aziz Boussarsar,11,3,1.018
Kyle McDonald Trejos,12,1,1.018
Aarav Gandhi,16,2,1.018
David Vujasić,22,4,1.018
João Pedro dos Santos Costa,14,2,1.018
Edward Lin,58,7,1.018
Elmo Tiitola,15,4,1.018
Christopher Haslinger,16,5,1.018
Wesley Miller,14,3,1.018
Daniel Wu,16,4,1.018
Dennis Eijkel,13,2,1.018
Scott Robinson,13,4,1.018
Yongting You (尤永庭),47,8,1.018
Jinhao Zheng (郑金昊),18,2,1.018
Alexandre Ondet,12,2,1.018
Daniel Yang,11,2,1.018
Tanto Prabowo,14,3,1.018
Will Russo,38,12,1.018
Manuel Guse,11,2,1.018
Andrew Cirincione,12,2,1.018
Davide Merli,13,5,1.018
SeungBeom Cho (조승범),19,3,1.018
Phillip Hoff,11,2,1.018
Zhen Tang (唐镇),14,5,1.018
Karina Grandjean Beck,67,11,1.018
Thomas Kohann,23,2,1.018
Kate Grahame,22,5,1.018
Achmad Rizki Zakaria,36,6,1.018
Krzysztof Rożałowski,13,2,1.018
Edvinas Naudžiūnas,16,2,1.018
Jeidun Hastriter,11,1,1.018
Abhay Gupta,15,4,1.018
Alexander Lin,16,3,1.018
Kristian Gil Caragan,14,4,1.018
Evie Klein,22,3,1.018
James Hamory,19,7,1.018
Auel Yakubu,15,4,1.018
Daniel Evans,31,4,1.018
Andrey Molchan,21,2,1.018
Josh Bloch,21,3,1.018
Igor Ośmiałowski,34,6,1.018
Riadi Arsandi,17,5,1.018
Levin Houghton,19,4,1.018
Yong Rong Seng (杨荣盛),14,3,1.018
Sergey Churilov,16,4,1.018
Zachary Walden,11,2,1.018
Anatoly Kim,31,6,1.019
Yuxuan Guo (郭雨轩),14,3,1.019
Jiaxin Hou (侯家欣),22,5,1.019
Congbiao Jiang (蒋丛骉),14,4,1.019
Gianpierre Ponce,15,5,1.019
Jared Balassaitis,20,3,1.019
Mateusz Gil,12,0,1.019
Jose Smith Caldas Reyes,17,2,1.019
Matteo Dummar,21,3,1.019
Jason Vindvamara,11,1,1.019
Manuel Prieto de Antón,53,6,1.019
Ivan Vanek,13,3,1.019
Vincenzo Maria Gammino,42,10,1.019
Jiyi Wang (王吉怡),18,2,1.019
Arthur Wallem,24,3,1.019
Jingzheng Wang (王景正),37,8,1.019
Hilmar Magnusson,17,4,1.019
Aedan Bryant,27,4,1.019
Nanbin Zhang (张楠彬),25,1,1.019
Luiz Fellipe Oliuza Leal Silva,15,1,1.019
Jian Wu (吴建),15,4,1.019
Nikhil Soares,41,9,1.019
Vito Kosasih (高耀梁),14,1,1.019
Brandon Lin,26,2,1.019
Erik Bryland,18,2,1.019
Hongye Sun (孙虹烨),17,2,1.019
Roan Paone,18,2,1.019
Gabrielle Morasse,11,4,1.019
Teh Keng Foo (郑庆富),15,4,1.019
Nicolas Naing,18,7,1.019
Gergely Novotni,16,4,1.019
Ivan Krueger,22,3,1.019
Rizki Akbari Utama,15,3,1.019
Ben Zoller,22,2,1.019
Guillermo Conde Gil,35,4,1.019
Ethan Dennis,13,3,1.019
Wenyue Geng (耿文月),11,0,1.019
Feilong Tang (唐飞龙),23,3,1.019
Chun-Ting Liu (劉淳庭),12,1,1.019
Soheil Lotfi (سهیل لطفی),18,3,1.019
Edward Vakula,15,4,1.019
Makoto Takaoka (高岡誠),28,4,1.019
Manfred Siew Ee Sheng (蕭奕晟),63,14,1.019
Aidar Aminev,18,3,1.019
Zhiyang Chen (陈至扬),22,4,1.019
Paweł Włoszek,22,4,1.019
Cezary Rokita,31,7,1.019
Christian Manuel de Lange,11,4,1.019
Swami Srinivasan,15,3,1.019
Nils Feuer,23,7,1.019
Tee Kai Yang,15,1,1.019
Elias Fischer,23,6,1.019
Zak Kenny,22,4,1.019
Ming Zheng (郑鸣),104,19,1.019
Nicholas Patterson,12,3,1.019
Gábor Róka,11,1,1.019
Lucas Wesche,63,11,1.019
Shu Kasuga (春日柊),11,3,1.019
Ville Seppänen,13,3,1.019
Maggie Jordan,14,3,1.019
Henry Lichner,11,1,1.019
Zachary Ochs,27,6,1.019
Xiaobin Rui (芮晓彬),27,6,1.019
Wong Chong Wen (黄崇文),56,11,1.019
Nurym Kudaibergen,16,2,1.019
Pritesh Lunkad,17,3,1.019
Harry Taylor,38,5,1.019
Levi Gibson,14,4,1.019
Egdar Castillo,13,4,1.019
Simon Nammensma,13,2,1.019
Andrew Hwang,16,4,1.02
Chengxiang Cui (崔程翔),18,0,1.02
Sebastian Pretzsch,11,1,1.02
Fumiki Koseki (古関章記),78,10,1.02
Yuuki Kobayashi (古林祐輝),18,5,1.02
Rhys Campbell,12,1,1.02
Artem Yashkov,32,4,1.02
Pavan Ravindra,11,1,1.02
Wonder Dygico,28,5,1.02
Mike Ditton,14,1,1.02
Sukesh Subaharan,18,4,1.02
Will Cerne,25,5,1.02
Ryan DeLine,11,2,1.02
Mark Rivers,21,5,1.02
Yu Tang (唐语),42,7,1.02
Asher Kim-Magierek,20,5,1.02
Ramón Dersch,31,7,1.02
Elliott Ross,11,2,1.02
Adam Gradess,23,5,1.02
John Dirks,14,4,1.02
Callum McArthur-Mortell,18,3,1.02
Ziyi Chen (陈子怡),15,2,1.02
Alejandro Daniel Salceda Corvera,11,1,1.02
Dhruv Suresh,24,3,1.02
Pengju Li (李鹏举),20,4,1.02
Mike DeCock,14,2,1.02
Weijie Fang (方伟杰),14,4,1.02
Yu Feng (冯煜),21,3,1.02
Wouter Kregting,11,3,1.02
Mateusz Śliż,15,2,1.02
Samuel Weber,13,3,1.02
Koh Youngjin (고영진),13,3,1.02
Marvin Orlando Salguero Pardo,29,4,1.02
Chih-Chuan Yang (楊智全),11,4,1.02
Jia-Chuan Chang (張家銓),15,4,1.02
Mark Boyanowski,39,9,1.02
Joaquin Abarca,13,3,1.02
Charles Koebele,11,1,1.02
Oleg Sechko,16,3,1.02
Muhammad Arsyad Maulana,21,2,1.02
Shenchuan Mao (毛神川),30,6,1.02
Mykhailo Akhunov (Михайло Ахунов),11,2,1.02
Billy Burier,30,8,1.02
Yusuke Takada (高田祐介),29,4,1.02
Yubo Ji (纪宇博),12,2,1.02
Grzegorz Łuczyna,13,4,1.02
Jibo Zhao (赵吉波),23,3,1.02
Dmitry Dergunov,71,7,1.02
Danila Rogozhnikov (Данила Рогожников),11,3,1.02
Sebastian Alanen,13,2,1.02
Yen-Pin Xiao (蕭彥平),11,1,1.02
Mathias Søndergaard Byrne,37,3,1.02
Magnus Søndergaard Byrne,34,8,1.02
Pablo Contreras,12,3,1.02
Chun-Yu Yang (楊竣宇),15,1,1.02
Caitlin Hutnyk,21,6,1.02
Xinyu Li (李欣宇),13,3,1.02
Marco Willems,17,2,1.02
Semen Artyukhov,11,2,1.02
Paul Taylor,17,1,1.02
Christopher G. Argueta,13,3,1.02
Sarah Strong,38,10,1.02
Alexey Sudar,16,4,1.02
Ting-Xian Lin (林廷縣),24,2,1.02
Bertalan Bodor,39,2,1.02
Kevin Lee,14,3,1.02
Moisés Marco Quispe Arellano,15,0,1.02
Justin He,19,2,1.02
Turcanu Vlad,15,3,1.02
Juho Arjanne,30,2,1.02
David Beugnon,20,2,1.02
Rishabh Sanghavi,19,5,1.02
Nick Stanton,17,3,1.02
Aatu Tuomisto,11,2,1.02
Shao-Yu Hu (胡紹宇),23,3,1.02
Choi Goho (최고호),31,3,1.02
Jérôme Carlier,13,2,1.02
Kim Min (김민),13,4,1.02
Mohammad Sadegh Majidi (محمد صادق مجیدی),19,3,1.02
Craig Bouchard,11,4,1.02
Bhavik Nitin Soneji,14,1,1.02
Naglis Peciulis,22,5,1.02
Ming-Huan Tsai (蔡旻桓),25,5,1.02
Kennan LeJeune,34,8,1.02
Minhyun Kim (김민현),19,5,1.02
Daniel Lundwall,12,2,1.02
Ruzhen Ye (叶儒臻),15,3,1.02
Alberto Romero,11,3,1.02
Konstantin Jaehne,62,10,1.02
Chio Wai Cheng (趙偉程),14,2,1.02
Andrii Chernichko (Андрій Черничко),23,6,1.02
Luca Rizzi,35,4,1.02
Assylkhan Meirkhanov (Асылхан Мейрханов),15,3,1.02
Daniel Mullen,52,11,1.02
Jeffrey Li,12,1,1.02
Lee Poon Kit (李本杰),19,4,1.02
Kevin Wilson,14,4,1.021
Stanisław Dąbrowski,17,4,1.021
Angeline Wijaya (黃千儀),36,6,1.021
Maria Zhits,23,3,1.021
Teemu Tiinanen,16,2,1.021
Philippe Virouleau,140,23,1.021
Eki González García,22,6,1.021
Yannic Waser,27,0,1.021
Tomasz Kaczorowski,13,4,1.021
Erick Lemus Fuentes,17,3,1.021
Tom Nelson,34,7,1.021
Rowan Kinneavy,13,4,1.021
Jared Stinson,56,6,1.021
Meng-Yi Li (李孟一),21,4,1.021
Haonan Su (苏浩楠),12,2,1.021
Yannick Balsiger,29,4,1.021
Piti Pichedpan (ปิติ พิเชษฐพันธ์),25,8,1.021
Shane Grogan,51,9,1.021
Hua-Ting Lee (李華庭),57,8,1.021
Hargun Singh Tikku,24,3,1.021
Daniel Cofreces Jaureguizar,21,0,1.021
Kai Roff,15,1,1.021
Sora Sato,15,3,1.021
Xiaojie Jiang (蒋孝杰),43,6,1.021
Bas Verseveldt,27,3,1.021
Paris Dorn,24,3,1.021
Yu-Ying Li (李昱穎),20,4,1.021
Noah Paredes,13,4,1.021
Nikolai Harvey Sy Zipagan,12,0,1.021
Brandon Mikel,33,5,1.021
Ismael Lorente,12,2,1.021
Dinh-Anh Tran,24,3,1.021
Sergio Minaya Pimentel,18,4,1.021
Chung-Han Hsu (許鍾瀚),42,8,1.021
Xinwei Zhou (周欣伟),12,0,1.021
Lincheng Cai (蔡林成),17,4,1.021
Chenxiao He (何辰骁),11,0,1.021
Oliver Fritz,85,16,1.021
Louis de Mendonça,16,3,1.021
Joel Ulin,30,4,1.021
Tommy Szeliga,60,6,1.021
Gaspard Leleux,26,3,1.021
Cameron Stollery,32,6,1.021
François-Xavier Kerdelhué,11,3,1.021
Norbert Héjja,19,3,1.021
Yiran Lin (林懿然),16,4,1.021
Pei-Chun Tsao (曹培峻),25,2,1.021
Che-Ting Chu (朱哲廷),30,4,1.021
Jonathan Truchot,21,2,1.021
Adam Greenwood,89,8,1.021
Liam Orovec,18,2,1.021
Jeffrey Draper,13,2,1.021
Jorge Castillo Matas,28,6,1.021
David Woner,39,10,1.021
Genesis Vertudez,16,2,1.021
Luke Jankowiak,13,3,1.021
Maksym Zharov (Максим Жаров),20,4,1.021
Chris Krueger,13,2,1.021
AJ Kamal,38,5,1.021
Mads Mohr Christensen,12,2,1.021
Szymon Mazur,38,5,1.021
Mattias Uvesten,33,7,1.021
Robert Antal,19,2,1.021
Yuji Suse (巣瀬雄史),34,8,1.021
Cheung-Hao Tu,15,1,1.021
Jason Ostdiek,13,3,1.021
Neel Gore,20,6,1.021
Alvar Nylén,18,2,1.021
Muhammad Razin Bin Roslan,26,6,1.021
Murillo Gomes Otero,15,2,1.021
Alexis Rodrigo Cazu Mendoza,47,10,1.021
Valentin Havlovec,21,2,1.021
Taylor Cookmeyer,29,3,1.021
Xavier Antonio Balderrama,19,3,1.021
Trần Trung Hiếu,12,2,1.021
Dušan Zakelšek,18,5,1.021
Kevin Gonzalez,14,2,1.021
James Quinn,43,9,1.021
János Bereczki,68,11,1.021
Haluk Ulkusal,12,2,1.021
Emilien Fabre,17,2,1.021
Seung Hyuk Nahm (남승혁),39,6,1.021
Noah Swor,23,3,1.021
Michael Röhrer,100,22,1.021
Michael Gottlieb,31,6,1.021
Jakob Obleser,34,7,1.021
Connor Reid,27,4,1.021
Zhengyu Zhao (赵正昱),11,3,1.021
Paulo Salgado Alvarez,11,3,1.021
Lorenzo Mauro,40,5,1.021
Eddy Deturche,22,4,1.021
Volodymyr Korol (Володимир Король),47,4,1.021
Burak Erdil Biçer,15,2,1.021
Sergelenbat Nymdorj,11,2,1.021
Russel Bocalbos,11,3,1.021
Adam Marcellus Kelly,12,2,1.021
Diego Boasso Vera,17,2,1.021
Piotr Tomczyk,11,1,1.021
Rok Glinšek,27,4,1.021
Michael Kristel,56,9,1.021
Mattheo de Wit,35,4,1.021
Will Callan,44,11,1.021
Mike Hughey,22,5,1.021
Clancy Cochran,15,1,1.021
Aiden Bartlett,21,5,1.021
Anyu Zhang (张安宇),86,18,1.021
Bill Hammill,50,8,1.021
Louis Cormier,49,7,1.021
Yongxiang Li (李永翔),11,2,1.021
Håkon Fredriksen,13,1,1.021
Daniel Greigg,28,3,1.021
Cyril Barigand,23,4,1.021
Aldo Feandri,11,3,1.021
Ryan Yasinko,20,4,1.021
Bautista Bonazzola,54,8,1.021
Jesper Nilsson,11,3,1.021
Yaroslav Ivanashev,11,1,1.021
Cameron Soulagnet,18,2,1.021
Jonathan Charlesworth,41,11,1.021
Abbe Hansen,11,3,1.021
Wojciech Knott,135,29,1.021
Lee Jia Yong (李伽榮),13,3,1.021
Max Granlund,12,1,1.021
Jack Beckett,16,1,1.021
Adrien Neveu,11,1,1.021
Tiemen De Meester,47,12,1.022
Liam Highducheck,15,1,1.022
Carlos Pedro Casado de Achával,25,5,1.022
Anirudh Sureshram,25,2,1.022
Artem Melikian (Артем Мелікян),44,6,1.022
Erwin Reyes,15,2,1.022
Long Zhou (周隆),11,3,1.022
Tairan Zhong (钟泰然),53,9,1.022
Aharon Campoli Tono,26,7,1.022
Alberto Masó Molina,54,7,1.022
Haijun Tan (谭海俊),14,4,1.022
Wei Wei (韦薇),12,2,1.022
Kacper Stacha,15,5,1.022
Victor Chenu,48,9,1.022
Riley Woo,56,9,1.022
An Hu (胡安),23,3,1.022
Ziheng Ma (马子恒),12,1,1.022
Dana Yi,79,13,1.022
Thaynara Santana de Oliveira,35,7,1.022
Pranav Raaghav,12,3,1.022
Willi Mickein,47,7,1.022
Vladislav Kaminskiy,45,11,1.022
Florian Truckenthanner,20,4,1.022
Kim Jokinen,31,6,1.022
Gustavo Penaforte Brito,28,5,1.022
Michael Kaiser,11,1,1.022
Mohammad Sarlaki (محمد سرلکی),15,3,1.022
Tao Yu (喻韬),19,4,1.022
Qingwei Kong (孔庆玮),18,3,1.022
Heewon Seo,14,1,1.022
Thaddeus Ciras,16,3,1.022
Julio Perugorria Lorente,52,11,1.022
Louie Jay Quibote,28,1,1.022
Andrew Park,25,5,1.022
Ansuman Somasundaram,11,2,1.022
Jorge Martín Espinosa,36,6,1.022
Krystian Załuski,16,3,1.022
Julien Gaboriaud,12,1,1.022
Lennon Hughes,16,1,1.022
Yanhong Chen (陈燕宏),19,3,1.022
Marcin Bloch,23,7,1.022
Samuel Brenner,20,2,1.022
Yunke Zhang (张云柯),31,6,1.022
Daniel Guardado Cabral,45,10,1.022
Ming Tse Yuet Ming (謝乙銘),13,3,1.022
Fabian Settelen,14,3,1.022
Inigo Miguel B. Palisoc,18,2,1.022
Weston Mizumoto,32,6,1.022
Brian Acuña,15,2,1.022
Alfred Frändberg,11,3,1.022
Axel Brisse,38,5,1.022
Chengyang Song (宋成阳),15,2,1.022
Kam Chor Kin (甘楚健),50,6,1.022
Midas Kiebert,44,7,1.022
Christian König,38,6,1.022
Maksym Yeli (Максим Єлі),57,11,1.022
Étienne Aubry,22,4,1.022
Nipat Charoenpholphant (นิพัฒน์ เจริญพลพันธุ์),43,8,1.022
Frank Zhou,15,5,1.022
Vegard Seim Karstang,20,3,1.022
Emilio Eleodoro Ramírez Lahsen,11,2,1.022
Jonathan Monroy Morales,12,3,1.022
Jonathan Tan Wei Xiat,35,5,1.022
Fabian Staber,11,1,1.022
Yi-Fan Wu (吳亦凡),153,26,1.022
Sei Sugama (洲鎌星),62,12,1.022
Alejandro Restrepo Echeverri,13,3,1.022
Sebastian Weyer,226,34,1.022
Carolina Guidetti,23,4,1.022
Junliang Huang (黄骏亮),18,4,1.022
Tomasz Kiełbasa,18,3,1.022
Mahith Bandi,44,6,1.022
Zhihao Jia (贾志豪),11,1,1.022
Jai Gambhir,12,3,1.022
Juan Manuel Bedoya Pimienta,15,3,1.022
Márton Vancsa,13,6,1.022
Jackson Warley,30,6,1.022
Daniel Yakhkind (Даніель Яхкінд),28,3,1.022
Andrea Thull,23,5,1.022
Piotr Kózka,86,12,1.022
Liam Uno Timour-Silveira,20,1,1.022
Milán Baticz,62,10,1.022
Byron Jin,11,2,1.022
Jun Fei (费俊),17,2,1.022
Daniel Esteban Rivera Diban,12,2,1.022
Tatsuya Ookubo (大久保達也),66,10,1.022
Zhangyuan He (何章元),11,3,1.022
Sooho Lee (이수호),12,5,1.022
Lorenzo Vigani Poli,149,25,1.022
Jode Brewster,26,3,1.022
Samuel Simko,25,3,1.022
Erdos Toleugazyev (Ердос Толеугазыев),11,4,1.022
Patrick Fischer,13,2,1.022
Chia-Wei Lu (呂家維),37,6,1.022
Han Wu (吳翰),14,1,1.022
Toni Beljo,31,1,1.022
Joaquín Infante Medrano,16,3,1.022
Arttu Puttonen,70,11,1.022
Simon Westlund,60,6,1.022
François Courtès,129,16,1.022
Waris Ali,27,4,1.022
Brendon Hemsley,14,3,1.022
Daniel Méndez,12,2,1.022
Caleb Clark,23,6,1.022
Owen Widdis,42,7,1.022
Jose Antonio Campero Morales,20,5,1.022
Anton Rostovikov,23,5,1.022
Urho Kinnunen,15,2,1.022
Maxime Josse,19,3,1.022
Pierre Lemerle,21,2,1.022
Dylan Wang,27,5,1.022
Alberto Pérez de Rada Fiol,76,8,1.022
Jerónimo Ibarra Bernal,30,5,1.022
Adrian Jorghy,17,5,1.022
Yuhao Sun (孙雨昊),17,2,1.022
Zixuan Liu (刘子瑄),55,7,1.022
Matic Omulec,96,16,1.022
Mateo Rodríguez,31,5,1.022
Daan Baartmans,48,8,1.022
Katie Hull,115,14,1.022
Robert Alden,12,3,1.022
Stefan Stoiber,18,4,1.022
José Garrido,22,6,1.022
William Jensen,25,5,1.022
Aniket Das,29,4,1.022
Qijun Miao (缪其隽),13,1,1.022
Ignacy Buczek,20,3,1.022
Martin Kraut,62,10,1.022
José Leonardo Chaparro Prieto,73,15,1.022
Lance Aguilar,15,1,1.022
Anuj Menta,22,2,1.022
Tong Boonrod (ต๋อง บุญรอด),15,3,1.022
Patryk Zawieja,21,4,1.022
Kalina Brzezińska,25,5,1.022
Benjamin Christie,11,1,1.022
Kevin Sulser,12,2,1.022
Nipun Kisari,16,3,1.022
William Klauer,11,2,1.022
Claudio Bentivoglio,14,3,1.022
Thomas Valles,11,5,1.022
Alejandro Marze Rossel,22,7,1.023
Imants Liepiņš,17,4,1.023
Elvin Thorsen,41,10,1.023
Maxim Onushkin,30,7,1.023
Noah Kraft,41,8,1.023
Borislav Marchovski,11,3,1.023
Rodrigo Ugarte,97,10,1.023
Alwin Rölz,101,13,1.023
Samuel Knoll,19,4,1.023
Muhammad Yunan Fahmi,13,1,1.023
Bruno Lezama,19,5,1.023
Felipe Medel,27,2,1.023
Jeisson Castrillon Calderón,13,1,1.023
Max Park,101,14,1.023
Marie Vincent,31,5,1.023
Yongtao Sun (孙永涛),30,4,1.023
Henry Savich,39,6,1.023
Dan Tran,21,3,1.023
Mohammad Ibnu Sabilillah,18,5,1.023
Santeri Laine,21,8,1.023
Xingyu Chen (陈星宇),12,1,1.023
Nikolaus Lindinger,37,5,1.023
Amiel Engel,19,2,1.023
Niclas Mach,15,3,1.023
Ernesto Gutiérrez Cuba,58,15,1.023
Fabian Emiliano Escareño Gonzalez,17,1,1.023
Daniel Escobar,40,5,1.023
Cass Hopkins,15,2,1.023
Xinyun Chen (陈新运),24,2,1.023
Ganghui Lin (林刚辉),15,4,1.023
Bhavya Goyal,14,1,1.023
Mohammed Aiman Koli,36,8,1.023
Caio Hideaki Sato,18,8,1.023
Jan Staubach,47,6,1.023
DongSoo Park (박동수),23,1,1.023
Oscar Alberto Ceballos Contreras,48,7,1.023
Samantha Raskind,45,9,1.023
Marco Vorländer,69,12,1.023
Andres Arias Medina,16,1,1.023
Farid Mikhailov,38,3,1.023
Seb van den Beemt,21,3,1.023
Tang-Kai Huang (黃堂愷),15,2,1.023
Aleksa Radovanović,15,2,1.023
Alexey Kislovskiy,15,2,1.023
Dmitry Shelomencev,11,0,1.023
Matias Rasmussen,38,5,1.023
Justin Barker,14,3,1.023
Manuel Popayán,18,1,1.023
Ray Bai,28,1,1.023
Mengfei Shen (沈梦非),30,5,1.023
Bat-Erdene Sambuudolgor (Самбуудолгор Бат-Эрдэнэ),12,2,1.023
Martin Brath,37,1,1.023
Paul Mahvi,104,14,1.023
Elian Beguec,42,7,1.023
Michał Śliwiński,13,2,1.023
Marcel Ručigaj,26,4,1.023
Adrián Ramírez,37,9,1.023
Luis Alonso Inestroza Henriquez,17,4,1.023
Sophie Chan,13,2,1.023
Zihan Zhang (张子涵),23,5,1.023
Daniel Waldo,15,3,1.023
Einar Kvam Lundberg,28,3,1.023
Dániel Székely,18,2,1.023
Brian Johnson,46,9,1.023
Arnav Arora,32,5,1.023
Bo Wang (王擘),74,8,1.023
Xiaojing Zhang (张小静),27,4,1.023
Edoardo Disarò,28,2,1.023
Noah Stelting,15,2,1.023
Daniel C. Bedoya,32,8,1.023
Acchyut Jolly,14,4,1.023
Luis Sarmiento,11,1,1.023
Chris Mills,52,9,1.023
Mukund Karthik,17,2,1.023
Yuji Yoshida,36,5,1.023
Yuxuan Chen (陈雨璇),27,4,1.023
Kevin Gerhardt,96,14,1.023
Mitchell Hum,18,5,1.023
Marjorie Marbly Miranda Nunes,23,7,1.023
Cel Adriane Lalo,33,5,1.023
Mingzhi Da (达明志),12,3,1.023
Derek Sears,11,3,1.023
George Pelham,22,2,1.023
Ivan Li Ka Leong (李嘉亮),54,10,1.023
Yi-Jen Hsueh (薛以仁),12,2,1.023
Marko Striyeshyn,16,2,1.023
Magne Njå,20,3,1.023
Ahmet Güzel,14,2,1.023
Stanley Chapel,81,6,1.023
Vincentiu Tarsoaga,20,1,1.023
Christian Meyer,29,3,1.023
Emil Schwarz,15,1,1.023
Tomek Bogdanik,16,5,1.023
