name,avgs,bpas,ratio
Ethan Dennis,22,3,1.096
Takayuki Tanaka (田中隆喜),24,3,1.072
Raphaël Pihet,22,3,1.119
Ryan Wu,25,3,1.115
Mykhailo Akhunov (Михайло Ахунов),13,3,1.072
Diego Alfonso,19,3,1.073
Bharadwaj Duggaraju,17,3,1.112
Michael Fung,28,3,1.111
Meng-Yi Li (李孟一),20,3,1.111
Maciej Czapiewski,13,3,1.11
Dávid Balog,23,3,1.073
Michel Ye,14,3,1.109
Aidar Aminev,13,3,1.107
Szymon Malinowski,13,3,1.107
Robert Shindelar,15,3,1.107
Lucas Nieuwland,14,3,1.106
István Kocza,12,3,1.104
Dene Beardsley,24,3,1.103
Fabien Lebailly,18,3,1.102
JP Bulman,17,3,1.101
David Lim,22,3,1.073
Nikhil Mande,14,3,1.1
Filip Nilsen,11,3,1.1
Jungwoo Kim (김정우),14,3,1.099
Mikhail Ivashechkin,16,3,1.098
Nikolay Vasilyev,24,3,1.098
Federico da Fonseca,30,3,1.096
Yunke Zhang (张云柯),25,3,1.096
Vilius Čirgelis,19,3,1.074
Jurgens Filiaggi,13,3,1.096
Can Gücüyener,15,3,1.074
Damian Wilding,51,3,1.079
Gunnar Krig,29,3,1.093
Linus Kunath,25,3,1.077
Ricardo Olea Catalán,20,3,1.083
Tiago Akihiro Fujita,11,3,1.083
Timo Norrkniivilä,30,3,1.083
Shun-Hsin Chang (張舜欣),14,3,1.083
Riley Dexter,39,3,1.084
Janilo Ocampo,15,3,1.084
Charles Jerome,26,3,1.084
Mauro Moises López,26,3,1.085
Ayush Kumar,15,3,1.092
Joshua Hounslow,14,3,1.085
Jonathan Truchot,15,3,1.085
Chun-He Chen (陳淳和),15,3,1.085
Travis Burkett,21,3,1.085
Kobe Balin,17,3,1.086
Vitaliy Takanov,15,3,1.086
Andrea Santambrogio,21,3,1.086
Moez Boussarsar,14,3,1.078
Phoenix Patterson,19,3,1.078
Luis Kleinheinz,22,3,1.078
Grzegorz Szumigaj,36,3,1.078
Zixuan Liu (刘子瑄),33,3,1.08
Hannes Müller,24,3,1.079
Luke Heath-Edwards,13,3,1.08
Dan Selzer,39,3,1.081
Leandro Vasconcellos Alleoni,37,3,1.081
Augusto Rosa Esteves,15,3,1.079
Chia-Leo Lin (林珈樂),18,3,1.081
William Jensen,28,3,1.079
Lauren Phung,26,3,1.079
Aldo José Gramajo de León,15,3,1.082
Timothy Townley,15,3,1.082
Michael Conard,17,3,1.082
Alrimar Dias Rocha Sobrinho,28,3,1.078
Darren Siew Ee Yaang (蕭奕暘),40,3,1.082
Louis Meunier,14,3,1.078
Ankush Hommerich-Dutt,16,3,1.086
Jakub Wolniewicz,26,3,1.086
Nikita Bespalov,24,3,1.077
Alexander Cohen,32,3,1.088
Pavel Galaktionov,22,3,1.089
Staš Zupanc,19,3,1.08
Vincent Hartanto Utomo,21,3,1.089
Jong-Ho Jeong (정종호),29,3,1.089
Cary Huang,15,3,1.089
Pablo Nicolás Oshiro Mondoñedo,37,3,1.075
Léo Bailly,13,3,1.09
Vicente Astroza,18,3,1.09
Jason Ostdiek,22,3,1.091
Beni Issler,16,3,1.091
Jakob Gunnarsson,63,3,1.091
Jolo Endona,21,3,1.092
Anuar Miguel Abib Onofre,12,3,1.075
Szabolcs Szántai,23,3,1.075
Maria Zhits,25,3,1.075
Brody Lassner,12,3,1.076
Alexander Vujcich,13,3,1.088
Sukant Koul,29,3,1.086
Jānis Zirnis,20,3,1.076
János Bereczki,19,3,1.086
Nestor Sokhan,37,3,1.086
Christopher Yen,21,3,1.086
Luke Hubbard,21,3,1.086
Niko Ronkainen,22,3,1.087
Urho Kinnunen,16,3,1.087
Weifeng Cheng (程维锋),27,3,1.076
Yuuki Kobayashi (古林祐輝),24,3,1.087
Carter Bitz,13,3,1.087
Rishabh Sanghavi,22,3,1.087
Linus Laurén,47,3,1.088
Elias Malomgré,28,3,1.088
Aili Asikainen,14,3,1.088
Tatsuya Kusanagi (草彅達也),16,3,1.076
Ivan Li Ka Leong (李嘉亮),20,3,1.088
Andrew Nathenson,11,3,1.082
Roy Yue,11,3,1.028
Anish Rajesh,19,3,1.174
