name,avgs,bpas,ratio
Davy Hallihan,14,4,1.027
Brian Kim,24,4,1.027
Anna Kogut,12,2,1.027
Jinlin Li (李金琳),15,2,1.027
Luna Elvira Mikalsen Kokvik,11,2,1.027
Eliott Crancée,22,5,1.027
David Parra Meza,12,5,1.027
Patrick French,22,2,1.027
Gavin Filacchione,12,3,1.027
Pablo Domínguez Balbás,11,3,1.027
Austin Jordan Eng,22,6,1.027
Swarnim Sinha,13,5,1.027
Patricia Acosta Contreras,19,7,1.027
Henry Rusten,12,3,1.027
Ole Sturm,11,2,1.027
Estevan Lujan,14,6,1.027
Matthew Nguyen,18,4,1.027
Tom O'Toole,14,2,1.027
Lui Kasahara (笠原琉位),13,3,1.027
Khévin Collin,12,1,1.027
Bishal Shrestha,22,6,1.027
Joseph Tristan Subong,17,2,1.027
Adrian Alankiewicz,14,5,1.027
Viachaslau Kazak,32,8,1.027
Ever Gonzalo Sarzo Mamani,23,4,1.027
Pengwei Chen (陈芃威),32,10,1.027
Junlin Wu (伍俊霖),11,5,1.027
Boheng Zhang (张博恒),21,6,1.027
Ryan Hope,14,2,1.027
Colin O'Doherty,13,3,1.027
Wenjun Wang (王文军),20,5,1.027
Thibaud Lamothe,18,3,1.027
Felix Eduardo Ulco Villoslado,11,2,1.027
Anthony Gerard Álvarez Ludeña,16,2,1.027
Pedro Caceres,27,4,1.027
Hector Chinchay,24,2,1.027
Zhiyuan Shan (单致元),11,2,1.027
Anthony Jacquemin,12,4,1.027
Steven V. Parisi Jr.,12,3,1.027
Simon De Prins,14,8,1.027
Lihuan Pan (潘礼环),22,2,1.027
Dhruv Nilkanth,11,0,1.027
Ranran Zhao (赵然冉),21,5,1.027
Ethan Bayes,13,1,1.027
Yann Bouveret,21,8,1.027
Nurfadilah,11,2,1.027
Daniel Davila,13,3,1.027
Roy Yue,23,5,1.027
Tyler Keen,11,6,1.027
Alexander Micheal Lawrence Weiden,17,4,1.027
Kalyani H. Kiran,22,1,1.028
Akhil Sankar,19,1,1.028
Luca Istrate,18,4,1.028
Ke Sun (孙珂),16,2,1.028
Vatsal Agarwal,11,0,1.028
Duc Huynh,30,8,1.028
Wei Dong (董唯),12,3,1.028
Jonathan Gong,13,2,1.028
Vivek Pradhan,12,4,1.028
James Lam,13,3,1.028
Adithyaa Hariharan,11,3,1.028
Kaibo Dai (戴凯波),21,4,1.028
Nitin Kumar,15,1,1.028
Dimitris Passas,33,7,1.028
Henry Wilhelm Solmyr,12,3,1.028
Tomás Von Freeden,15,3,1.028
Eliott Henry,11,2,1.028
Luka Arce González,16,4,1.028
Gustavo Arguello,23,4,1.028
Simon Stannek,52,11,1.028
Nikola Nichovski,12,5,1.028
Liam Gerard,21,6,1.028
Luqman Hakim Bin Hairil Azli,33,7,1.028
Ethan Benedict Labajo,16,3,1.028
Yuchen Gong (宫予晨),14,6,1.028
Dunhui Xiao (肖敦慧),20,5,1.028
Dmitry Lavrov,23,5,1.028
Josseph Eduardo Gómez Alcántara,15,2,1.028
Jichao Li (李纪超),11,2,1.028
Mark Botros,11,2,1.028
Jurgen Lara,22,6,1.028
Alex Comeau,15,3,1.028
Zijing Jin (金子靖),11,0,1.028
Omar Timothy Lozada,19,4,1.028
Jongin Na (나종인),11,4,1.028
Yoshiki Yumoto (湯本美貴),14,6,1.028
Gabriel Wallén,12,4,1.028
Tan Jun Long,11,3,1.028
Michael Buckner,14,4,1.028
Berno Tipa Paco,15,3,1.028
Enrico Saggiorato,11,4,1.028
Dylan Ivimey,19,3,1.028
Satoshi Idekawa (出川智士),12,0,1.028
Takeshi Yamamoto (山本武士),15,4,1.028
Dragoș Ispas,18,2,1.028
Jeric Villanueva,16,4,1.028
Chris Parlette,22,4,1.028
Maurice Kieffer,14,2,1.028
Piotr Brodacki,12,4,1.028
Ardie Junio,11,5,1.028
Saúl Javier,19,4,1.028
Guocong Li (李国聪),20,3,1.028
Nolan Braier,23,3,1.028
Paolo Calzada Leon,12,2,1.028
Paweł Rybak,25,7,1.028
Tijn Ezendam,18,1,1.028
Kazue Kobayashi (小林和惠),12,2,1.028
Noldi Khaidir Ali,16,3,1.028
Rute Dias de Lima,14,2,1.028
Cassius Felicella,11,4,1.028
David Fang,17,3,1.028
Vladimir De la Torre,41,9,1.028
Naksh Patel,11,3,1.028
Henrry Mixco,12,3,1.028
Marcin Dwornik,12,4,1.028
Dominic Ling,27,5,1.028
Paxton Bennison,18,3,1.028
Romhel A. Dela Cruz,13,3,1.028
Benjamin Shurmer,16,2,1.028
Amber Sloan,11,0,1.028
Takamasa Sugiura (杉浦隆将),13,4,1.028
Jonas Lenke,12,1,1.028
Matvey Zhmulin,12,1,1.028
Rocco William Price,14,2,1.028
Nelson Yu,11,3,1.028
Szymon Prajsnar,21,7,1.028
Vikram Gopinath,15,4,1.028
Håkon Emil Willerud,12,3,1.028
Timo Günthardt,11,3,1.028
Kieran Andrew Blackmore,13,1,1.028
Sungyi Lee,14,3,1.028
Jesús Enrique Arriaga Gómez,12,3,1.028
Oleg Burdakin (Олег Бурдакин),11,1,1.028
Damian Armenti,19,4,1.028
Miriam España López,17,3,1.028
Clément Boyer,24,4,1.028
Hoàng Ngọc Thành,21,4,1.028
Aidan McMillan,18,5,1.028
Kazuya Kawamoto (河本和也),18,4,1.028
Gefeng Guo (郭革锋),23,5,1.028
Ambuj Singh,14,4,1.028
Egor Osintsev,11,3,1.028
Enrique José Cardona Guardado,14,6,1.028
Adrián Vadoba,13,2,1.028
Hailey Lambert,27,5,1.028
Wangkang Zhu (朱旺康),15,3,1.029
Wesley Pi,16,1,1.029
Bimal Mahara,13,3,1.029
Fiona Wang,31,8,1.029
Victor Kuo,15,6,1.029
Rotem Ifrach,16,2,1.029
Selami Çarpaner,16,4,1.029
Mats Walker,18,0,1.029
Mitchell Toth,17,3,1.029
Kelvin Maganes,14,3,1.029
Juan Pablo Vanegas,21,4,1.029
Aayush Jariwala,12,2,1.029
Ke Wang (王珂),20,2,1.029
Ryan Paradie,17,3,1.029
Toms Prieditis,16,3,1.029
Mateus Cardoso da Silva,14,4,1.029
Koen Heltzel,23,6,1.029
Ryo Ito (伊藤崚),49,7,1.029
Yu-Chen Lo (羅育辰),12,2,1.029
Damien Le Flanchec,12,0,1.029
Chase Meskowsky,16,3,1.029
Artem Ryabikin,28,5,1.029
Daniel Gomes da Silva Filho,13,2,1.029
Calvin Brauer,29,5,1.029
Jaden Lim,37,11,1.029
Mario Valverde Mariscal,21,4,1.029
Blake Dopson,15,3,1.029
Tyler McIntee,15,5,1.029
Yaxing Wang (王亚兴),23,7,1.029
Manan Patel,32,12,1.029
Aldino Mangawing,18,4,1.029
Lemuel Generoso,20,4,1.029
Fang Qin (秦方),21,3,1.029
Detlev Bonnaerens,13,3,1.029
Anton Suzin,36,7,1.029
Ziyi Yang (杨子一),13,4,1.029
Yunfa Cao (曹云发),12,2,1.029
Sivakumar Sundaram,19,6,1.029
Ephraim Charles Juarez,18,6,1.029
Danila Birukou (Данила Бирюков),19,5,1.029
Sayuri Koba (古場小百合),11,2,1.029
Diego Cordova,11,4,1.029
Phan Trọng Nghĩa,17,4,1.029
Micah Gilbert,12,3,1.029
Filip Barbirič Frank,14,6,1.029
Shivam Sharma,16,3,1.029
Alexis Cesar Corimayhua Sierra,14,2,1.029
Kyota Shimada (嶋田恭大),12,3,1.029
Ayan Guha,14,2,1.029
Zheqi Xie (谢哲麒),11,1,1.029
Bastien Hézard,13,3,1.029
Aditya Mathpal,15,2,1.029
Carlos Cesar Rodríguez García,28,4,1.029
Jari Paavilainen,13,2,1.029
Elliott Ashe,18,4,1.029
Yaroslav Malashchuk (Ярослав Малащук),11,0,1.029
Zachary Johnson,12,1,1.029
Juho Saarimaa,23,7,1.029
Bruno Alonso Villacorta Montoya,33,6,1.029
Tessa Betschinger,13,3,1.029
Ken Lin Pak Kin (練柏健),28,6,1.029
Mike Stewart,24,3,1.029
Marcelo Andre Detlefsen Zamora,11,1,1.029
Wong Min Jze,12,3,1.029
Angel Alfaro Palacios,12,1,1.029
Zane Schulz,14,3,1.029
Christopher Desormeaux-Malm,25,7,1.029
Aslam Darwish Bin Anuar,14,2,1.029
Bruno Nascimento Damacena,11,2,1.029
Israel Parada,14,3,1.029
Rafał Guzewicz,18,3,1.029
Pedro Juan Fernando Chang Benites,14,3,1.029
Jacob Eoin Gipp,12,3,1.029
Eduardo González Parra,16,0,1.029
Ming-Hao Kang (康洺豪),25,7,1.029
Abhinav Shreenivas Khot,16,5,1.029
Maxime Josse,37,3,1.029
Carlos Javier Hernández Castillo,18,3,1.029
Arnau Salmons Gonzalez,23,4,1.029
Chris Meusburger,16,3,1.029
Jie-Yu Xie (謝傑宇),11,2,1.029
Grzegorz Prokopczyk,12,3,1.029
Shenyang Dong (董沈阳),14,4,1.029
Fernando Aquino,14,2,1.029
Marco Crawley,13,6,1.029
Yunhao Cai (蔡云浩),13,1,1.029
Yue Jiang (蒋越),30,7,1.029
Ranz Norwin Lim,18,4,1.029
Joseph Dzaluk,15,6,1.029
Dave Deriches,14,3,1.029
Đorđe Vuković,14,3,1.029
Caleb Talley,13,3,1.029
Dawid Karczyński,23,5,1.029
Qiuyu Yu (余秋雨),15,4,1.029
Pradyut Sekhsaria,22,3,1.029
David Hoar,26,8,1.029
JR Miller,12,3,1.029
Dawid Dzienisz,11,0,1.029
Bartłomiej Różalski,14,3,1.029
Trần Hà Khang,13,2,1.029
Idris Gadour Šentjurc,13,4,1.029
Riccardo Pilan,16,3,1.029
Michael Mikolajczyk,32,6,1.029
Otto Pirttimaa,13,3,1.029
Yusuf Abdul Qohhar,14,4,1.029
Maksym Debelyi (Максим Дебелий),14,4,1.029
Matthew Elizalde,20,6,1.029
George Higgins,21,5,1.029
Nico Höbermann,13,2,1.029
Avell Bathala Dela Cruz,14,6,1.029
Luis Julio Uscamayta Rodriguez,15,2,1.029
Ethan Bockenhauer,23,4,1.029
Zhewei Zhang (张哲维),17,7,1.029
Bryson Tang,16,6,1.03
Simone Pellegrini,14,2,1.03
Shuangbin Feng (冯爽彬),13,2,1.03
Daiziro Sato (佐藤大二郎),14,2,1.03
Jeff Chiu,34,7,1.03
Brennan Groat,12,1,1.03
Spencer Biske,15,5,1.03
Yuri Sitdikov (Юрий Ситдиков),18,7,1.03
Yucheng Yang (阳玉成),18,3,1.03
Henrik Arnøy,14,3,1.03
Rohit Suresh Dhulubulu,14,2,1.03
Yuxin Tang (唐宇鑫),16,2,1.03
Ankush Agarwal,14,3,1.03
Tomasz Kartasiński,19,4,1.03
Piotr Ochal,16,4,1.03
Hubert Antokolski,16,4,1.03
Finn Campbell,12,3,1.03
Afonso Carapeto,24,3,1.03
Benjamin Thunbo Jonassen,13,4,1.03
Isaac Vergara Castillo,24,2,1.03
Lin Tao (陶林),15,5,1.03
Anunak Roy,18,6,1.03
Muhammad Farhan Ardiapratama,25,5,1.03
Illia Honcharuk (Ілля Гончарук),11,3,1.03
Bin Wang (王斌),11,2,1.03
Federico Sánchez Motellón,11,3,1.03
Krishiv Kothari,11,1,1.03
Christopher Brandariz,19,3,1.03
Mirco Grzywatz,15,2,1.03
Jason Conejo Aguilar,14,2,1.03
Thomas Wu Chun Yin (胡俊賢),14,3,1.03
Javier Martínez Bautista,19,4,1.03
Kun Zhu (朱锟),40,6,1.03
Handy Eliot Rojas Mendoza,13,4,1.03
Yinian Gao (高易年),20,1,1.03
Wes Evans,13,4,1.03
Lorenzo Aureli,15,3,1.03
Zhansen Shingis (Жансен Шингис),11,2,1.03
Amine Chouchane,22,5,1.03
Ralph Danielle P. Amparo,11,3,1.03
Juan Pablo Silvera Prieto,35,5,1.03
Daan Kentrop,12,2,1.03
Cesar Augusto Caqui Vásquez,12,4,1.03
Aayush Gupta,14,4,1.03
Jie Jin (金杰),17,3,1.03
Mingtao Wu (吴铭涛),18,4,1.03
Henry Cohen,15,4,1.03
Angel Anaya,20,3,1.03
Adam Chen,14,2,1.03
Jiawei Shou (寿佳伟),27,3,1.03
Sonia Martín Oller,12,1,1.03
Teddy James,14,2,1.03
Koen van Aller,13,4,1.03
Caden Purdon,12,1,1.03
Derek Bennett,15,3,1.03
Mohammad Soroush Hoseini (محمد سروش حسینی),40,10,1.03
Ben Saperstein,11,4,1.03
John Vabo Booth,26,5,1.03
Vivashdheeran Kalatharan,14,1,1.03
Heng Wu Ye,35,10,1.03
Andrey Panov (Андрей Панов),18,5,1.03
Javier Soto Bustos,17,3,1.03
Baramee Pookcharoen (บารมี พุกเจริญ),53,16,1.03
Earvin Anthony Hao,13,1,1.03
Cy Kurd,11,3,1.03
Sergey Shitov,48,7,1.03
José Chávez,37,3,1.03
Feng Luo (骆枫),11,2,1.03
Trenton Nelson,22,4,1.03
Michael DeLaRosa,25,5,1.03
Dennis Loose,36,10,1.03
Andre Cichon,19,4,1.03
Antonin Valere,17,2,1.03
Suraj Sanjay,22,4,1.03
Bohdan Chornokondratenko (Богдан Чорнокондратенко),13,2,1.03
Samuli Laine,20,6,1.03
Lorandt Mozsa,20,4,1.03
Yuhao Sun (孙雨昊),30,6,1.03
Joel Ernest,12,4,1.03
Bence Irsik,16,0,1.03
Steven Wang,17,4,1.03
Daniel Fraser,11,2,1.03
Yen-Wei Li (李彥緯),14,3,1.03
Andrés Irías Li,26,4,1.03
Aakash Puttige,14,2,1.03
Jiankang Li (李建康),12,4,1.03
Ahmad Kamil Ihsan Bin Ikhwan,26,6,1.03
Animesh Alang,12,4,1.03
Nikita Kobik,11,1,1.03
Tyler Patten,16,4,1.03
Oleksii Padalko (Олексій Падалко),28,4,1.03
John Gratian Magbanua,20,4,1.03
Qirun Zhong (钟奇润),18,3,1.03
Jamal Izabakarov,12,3,1.03
Daniel Yosef,25,6,1.03
Matthew Alford,17,2,1.03
Nico Kupfer,46,6,1.03
Chen Shen (申琛),13,2,1.03
Iago Rego García,15,2,1.03
Yufei Hu (胡雨菲),12,2,1.03
Saransh Tandon,49,10,1.03
Vinícius Pascoal,12,0,1.03
Lorenzo Bianco,15,4,1.03
Viljo Elo,26,7,1.03
