name,avgs,bpas,ratio
Brody Lassner,12,3,1.076
Hassan Khanani,51,9,1.076
Samuel Knoll,25,4,1.076
Jānis Zirnis,20,3,1.076
Simon Jansson,11,1,1.076
Tatsuya Kusanagi (草彅達也),16,3,1.076
Andy Denney,39,4,1.076
Hung Lo (羅鴻),11,1,1.076
Nicolas Harper,28,2,1.076
Neil Johnson,18,1,1.076
Ethan Stevens,27,4,1.076
Tyler Robinson,44,6,1.076
Yongtao Sun (孙永涛),11,1,1.076
Lucas Etter,19,1,1.076
Eddy Deturche,30,4,1.076
Kun Zhu (朱锟),36,6,1.076
Abhi Gawande,15,2,1.076
Weifeng Cheng (程维锋),27,3,1.076
Ilkyoo Choi (최일규),11,2,1.076
Brandon Satterstrom,12,2,1.076
Boxi Chen (陈博希),22,1,1.076
Łukasz Burliga,64,10,1.076
Ray Bai,28,4,1.076
Jared Stinson,48,7,1.076
Harry Savage,51,4,1.077
Mok Man Kit (莫文傑),17,1,1.077
Przemysław Kruczek,37,6,1.077
Nikita Bespalov,24,3,1.077
Govend Avgerinos Djangoi,34,4,1.077
Louis Cormier,26,1,1.077
Daniel Wallin,146,19,1.077
Zeke Mackay,38,2,1.077
Natthaphat Mahtani (ณัฐภัทร จี มาทานี),22,2,1.077
Luke Tycksen,30,4,1.077
Albin Sten,16,2,1.077
Kevin Gerhardt,66,13,1.077
Wilson Alvis (陈智胜),11,4,1.077
Pedro Luiz Ferreira Pires,15,0,1.077
Vishwa Sankar,26,6,1.077
Brady Metherall,30,8,1.077
Jonathan Tan Wei Xiat,15,2,1.077
Linus Kunath,25,3,1.077
Carolina Guidetti,16,1,1.077
Henry Savich,37,7,1.077
Logan McGraw,11,1,1.077
Gabriel Bucsan,18,4,1.077
Yu-Kai Chen (陳宇楷),23,1,1.077
Ryan Jew,98,13,1.077
Xusheng Hong (洪旭升),27,5,1.077
Waden Cho,12,1,1.078
Gustavo Penaforte Brito,15,1,1.078
Aaron Ariff,15,0,1.078
Moez Boussarsar,14,3,1.078
Phoenix Patterson,19,3,1.078
Will Cerne,23,2,1.078
Giovanni Tanaka (陈华安),11,1,1.078
Hazel Moises Ruiz Gutierrez,19,1,1.078
Clay Moore,16,1,1.078
Marcus Moberg,48,8,1.078
Luis Kleinheinz,22,3,1.078
Grzegorz Szumigaj,36,3,1.078
Dana Yi,33,2,1.078
Jaden Lim,16,1,1.078
Louis Meunier,14,3,1.078
Jules Desjardin,91,8,1.078
Lennon Hughes,17,2,1.078
Jackey Zheng,54,2,1.078
Michael Alexander,18,1,1.078
Joey Gouly,94,7,1.078
Yuyang Zhen (甄禹扬),21,2,1.078
Annika Stein,28,2,1.078
Orion Moore,13,2,1.078
Alrimar Dias Rocha Sobrinho,28,3,1.078
Kevin Matthews,18,2,1.078
Jami Viljanen,16,1,1.078
Swaminathan Chandrasekaran,12,4,1.078
Xinyun Chen (陈新运),24,2,1.079
Michał Halczuk,140,16,1.079
Fanyang Zeng (曾凡洋),13,0,1.079
Antoine Cantin,42,8,1.079
Lauren Phung,26,3,1.079
Christopher Connolly,23,2,1.079
Olivier Vos,46,2,1.079
William Jensen,28,3,1.079
Stephen Griggs,38,6,1.079
Augusto Rosa Esteves,15,3,1.079
Diogo Rafael Almeida da Silva,14,1,1.079
Shyngys Sharapadin (Шынгыс Шарападин),14,1,1.079
Remo Pihel,20,4,1.079
Sean Hartman,43,7,1.079
Sean Belke,28,1,1.079
Stian Nystad Østli,14,1,1.079
Samuel Simko,18,4,1.079
Nejc Ian Čurman,29,8,1.079
Luke Galioto,32,2,1.079
Jeremy Benik,11,0,1.079
Ash Black,30,2,1.079
Sam Spendla,24,2,1.079
Leo Blyberg,23,0,1.079
Clément Cherblanc,111,13,1.079
Hannes Müller,24,3,1.079
Alex Davani,29,4,1.079
Lim Hung (林弘),43,7,1.079
Fritz Löhr,14,1,1.079
Hannah Minas,40,9,1.079
Fabian Löhle,38,2,1.079
Joey Stahl,37,2,1.079
Damian Wilding,51,3,1.079
Oliver Fritz,48,8,1.079
Cedric Meysing,11,2,1.08
Willi Mickein,29,0,1.08
Staš Zupanc,19,3,1.08
Walker Welch,107,11,1.08
Konstantin Jaehne,45,6,1.08
Chris Deng,19,5,1.08
Zixuan Liu (刘子瑄),33,3,1.08
Sebastian Alanen,50,9,1.08
Daniel Escobar,29,4,1.08
Laura Mellier,18,2,1.08
Pei-Yin Tien (田沛茵),11,0,1.08
Tommy Szeliga,97,15,1.08
Luke Heath-Edwards,13,3,1.08
Patrick Fischer,23,4,1.08
Lucas Wesche,34,5,1.08
Antonie Paterakis,55,8,1.08
Sergey Marin (Сергей Марьин),12,2,1.081
Dan Selzer,39,3,1.081
Rubén López de Juan,28,1,1.081
Vladyslav Zhydkov (Владислав Жидков),31,0,1.081
Alexander Mutch,20,1,1.081
Kit Clement,76,10,1.081
Leandro Vasconcellos Alleoni,37,3,1.081
Dmitry Aniskin,22,2,1.081
Daniel Tidsey,15,2,1.081
Chris Wall,26,4,1.081
Qianqian Shao (邵千芊),25,4,1.081
Giovanny Coronado,33,2,1.081
Rowe Hessler,72,12,1.081
Brendan White,16,0,1.081
Edvan Pontes de Oliveira,12,2,1.081
Janelle Tin,12,2,1.081
Lev Golub (Лев Голуб),58,6,1.081
Kymberlyn Calderon,37,6,1.081
Chia-Leo Lin (林珈樂),18,3,1.081
Yunqi Ouyang (欧阳韵奇),70,9,1.081
Andrew Nelson,30,4,1.081
Daniel Rose-Levine,77,10,1.081
João Vinícius de Andrade Santos,22,4,1.081
Chan Tak Chuen (陳德泉),50,5,1.082
Mano Ségransan,12,0,1.082
William Gan Wei Ren (颜伟仁),28,5,1.082
Aldo José Gramajo de León,15,3,1.082
Timothy Townley,15,3,1.082
Christophe Grosjean,13,2,1.082
Jacob Ambrose,93,12,1.082
Juuso Suutari,23,2,1.082
Jakub Drobný,16,1,1.082
Alejandro Riveiro Rodríguez,30,7,1.082
Michael Conard,17,3,1.082
Guus de Wit,23,5,1.082
Rafael Werneck Cinoto,70,8,1.082
Andrew Nathenson,11,3,1.082
William Yudi Matunoshita Ito,14,5,1.082
Jason Lee,35,2,1.082
Antonio Gabriel Freitas da Silva,27,4,1.082
Wojciech Szatanowski,23,2,1.082
Agustín Bernasconi,23,2,1.082
Darren Siew Ee Yaang (蕭奕暘),40,3,1.082
Francisco Cabral de Jesus,11,0,1.082
Christopher Olson,17,2,1.082
Daniel Mullen,31,4,1.082
Felipe Baldívio Freires,28,4,1.083
Livia Kleiner,73,13,1.083
Keaton Ellis,46,4,1.083
Angel Arrioja Landa,30,2,1.083
Stefan Huber,11,2,1.083
Eduardo Antonio Lara Martínez,13,1,1.083
Caleb Clark,20,2,1.083
CJ York,13,4,1.083
Blake Thompson,84,12,1.083
Callum James Goodyear,33,6,1.083
Ricardo Olea Catalán,20,3,1.083
Joaquin Abarca,19,2,1.083
Wang Ma (马旺),30,5,1.083
Aryan Kejriwal,23,1,1.083
Frederico Canal Gomes,24,2,1.083
Michael Kristel,31,0,1.083
Javier París,13,2,1.083
Zach Amiridis,12,2,1.083
Tiago Akihiro Fujita,11,3,1.083
Timo Norrkniivilä,30,3,1.083
Shun-Hsin Chang (張舜欣),14,3,1.083
María del Mar Gallego Vicente,21,0,1.083
Muhammad Saleh Imtiaz,25,4,1.084
Andreas Pohl,28,1,1.084
Chetan Roger Dhanjal,22,1,1.084
Mykhailo Lagoida (Михайло Лагойда),18,5,1.084
Steven Wintringham,15,2,1.084
Zachary Garber,17,1,1.084
Riley Dexter,39,3,1.084
Tomáš Nguyen,15,2,1.084
Mateusz Gil,25,2,1.084
Janilo Ocampo,15,3,1.084
Charles Jerome,26,3,1.084
Jonathan Collins,15,2,1.084
Justin Gou,30,1,1.084
Marek Padlewski,15,1,1.084
Yunhao Lou (娄云皓),37,5,1.084
Nicholas Patterson,17,1,1.084
Johan Thuvesen,35,6,1.084
John Paul Custodio,17,5,1.084
Cendy Cahyo Rahmat,27,4,1.084
Sarah Strong,14,2,1.084
Alessandro Ricci,14,0,1.085
Mika Smulders,23,4,1.085
Alaik Bhatia,39,8,1.085
David Doty,14,2,1.085
Zhibo Xuan (禤志博),11,0,1.085
Elliott Yahya Sugondo,11,0,1.085
Mauro Moises López,26,3,1.085
Rémi Esturoune,35,7,1.085
Weston Mizumoto,37,4,1.085
Dylan Chan,12,2,1.085
Joshua Hounslow,14,3,1.085
Jonathan Truchot,15,3,1.085
Chun-He Chen (陳淳和),15,3,1.085
Jiaxi Ye (叶佳希),11,2,1.085
Travis Burkett,21,3,1.085
Łukasz Dubicki,42,1,1.085
Manuel Aleandro Chang Pérez,12,0,1.085
Max Chan,11,0,1.086
Mark Boyanowski,26,2,1.086
Ahmet Çınar Ablak,17,2,1.086
Simon Crawford,39,5,1.086
Kobe Balin,17,3,1.086
Lee Chiang (蔣礪),14,2,1.086
Vitaliy Takanov,15,3,1.086
Jakub Hamkało,72,6,1.086
Calvin Nielson,103,15,1.086
Andrea Santambrogio,21,3,1.086
Arnaud van Galen,45,5,1.086
Jakub Cabaj,36,6,1.086
Ankush Hommerich-Dutt,16,3,1.086
Jakub Wolniewicz,26,3,1.086
Axel Brisse,11,0,1.086
Sukant Koul,29,3,1.086
Claudio Andre Gomez Villca,14,2,1.086
János Bereczki,19,3,1.086
Ritwik Pattnaik,18,4,1.086
Nestor Sokhan,37,3,1.086
Christopher Yen,21,3,1.086
Raymond Castillo,11,2,1.086
Luke Hubbard,21,3,1.086
Pablo Illanes Cruz,11,1,1.087
Niko Ronkainen,22,3,1.087
Carter Kucala,81,11,1.087
Ciarán Beahan,36,7,1.087
Urho Kinnunen,16,3,1.087
Riley Woo,37,7,1.087
Yusuf Ragab,25,4,1.087
Roger Lightbody III,11,2,1.087
Zayn Khanani,30,4,1.087
Yuuki Kobayashi (古林祐輝),24,3,1.087
Ethan Davis,11,2,1.087
Eric Zhao,20,1,1.087
Chris Martin,14,0,1.087
Jonas Rajagopal,11,1,1.087
Max Hahnbück,14,1,1.087
Francisco Alberto Castañeda Lima,14,2,1.087
Chan Hay Yin (陳希言),13,2,1.087
Carter Bitz,13,3,1.087
Rishabh Sanghavi,22,3,1.087
Andrew Coghill,36,7,1.087
Ramses Amaya,20,2,1.088
Rami Sbahi,33,5,1.088
Shelley Chang,12,0,1.088
Linus Laurén,47,3,1.088
