name,avgs,bpas,ratio
Raymond Goslow,53,11,1.016
Amos Nordman,60,11,1.023
Azhar Virani,40,11,1.018
Jonathan Charlesworth,41,11,1.021
Dmitry Dobrjakov,83,11,1.026
Henri Gerber,79,11,1.026
Maksym Yeli (Максим Єлі),57,11,1.022
Nikita Kovalchuk (Нікіта Ковальчук),49,10,1.03
Konstantin Jaehne,62,10,1.02
Daniel Guardado Cabral,45,10,1.022
Eduard Esteban García Domínguez,80,10,1.025
David Remolina Amórtegui,44,10,1.027
Chris Wall,55,10,1.027
Justin Mallari,79,10,1.028
Vincenzo Maria Gammino,42,10,1.019
David Woner,39,10,1.021
Martin Kraut,62,10,1.022
Ivan Lew Yi Wen (刘义文),117,10,1.026
Ivan Li Ka Leong (李嘉亮),54,10,1.023
Erwan Kohler,56,10,1.024
Zach Goldman,91,10,1.028
Milán Baticz,62,10,1.022
Alexis Rodrigo Cazu Mendoza,47,10,1.021
Dan Selzer,65,10,1.025
Fumiki Koseki (古関章記),78,10,1.02
Piyush Passi,35,10,1.026
Maciej Czapiewski,49,10,1.026
Charlie Stark,80,10,1.03
Baiqiang Dong (董百强),102,10,1.026
Tatsuya Ookubo (大久保達也),66,10,1.022
Oleg Gritsenko,64,10,1.03
Sarah Strong,38,10,1.02
Elvin Thorsen,41,10,1.023
Carlos Tapp,31,10,1.017
Akash Rupela,83,10,1.028
Matthew Lowe,64,10,1.027
Martin Vædele Egdal,105,10,1.026
Rodrigo Ugarte,97,10,1.023
Dmitry Kryuzban,72,10,1.026
Lei Wang (汪磊),39,10,1.013
Mulun Yin (阴目仑),66,10,1.029
Antoine Piau,69,10,1.027
Shane Grogan,51,9,1.021
Mark Boyanowski,39,9,1.02
Brian Johnson,46,9,1.023
Hunor Bózsing,117,9,1.024
Ioannis Papadopoulos,51,9,1.03
Adrián Ramírez,37,9,1.023
Olli Vikstedt,45,9,1.026
Daniel Rose-Levine,72,9,1.027
Nicolas Gertner,68,9,1.027
Sheng Cao (曹晟),54,9,1.026
Samantha Raskind,45,9,1.023
Maxence Baudry,22,9,1.024
Ujjawal Pabreja,42,9,1.028
Vladislav Shavelskiy,28,9,1.014
Vincent Hartanto Utomo,53,9,1.024
Kevin Matthews,57,9,1.025
Sukant Koul,45,9,1.029
Nikhil Soares,41,9,1.019
Mattia Furlan,55,9,1.024
Sameer Aggarwal,43,9,1.03
Yumu Tabuchi (田渕雄夢),41,9,1.028
Conor Cronin,37,9,1.025
Garret von Gaffron,72,9,1.023
Kamil Zieliński,43,9,1.023
James Quinn,43,9,1.021
Mihai Căpăţinescu,54,9,1.027
Hippolyte Moreau,60,9,1.033
Riley Woo,56,9,1.022
Victor Chenu,48,9,1.022
Jong-Ho Jeong (정종호),84,9,1.028
Ting Sheng Bao Yang,69,9,1.023
Michael Kristel,56,9,1.021
Tairan Zhong (钟泰然),53,9,1.022
Jonathan Mauroy,50,9,1.025
Chris Mills,52,9,1.023
Ivan Zabrodin,77,9,1.025
Lin Chen (陈霖),62,9,1.024
Daniel Karnaukh,74,9,1.025
Adrián Martínez Macías,44,9,1.025
Niño Francis S. Reyes,67,9,1.025
Paolo Moriello,78,8,1.028
Daniel C. Bedoya,32,8,1.023
Mohammed Aiman Koli,36,8,1.023
Bartłomiej Owczarek,52,8,1.028
Fabio Schwandt,96,8,1.028
John Brechon,70,8,1.023
Hua-Ting Lee (李華庭),57,8,1.021
Bo Wang (王擘),74,8,1.023
Chris Tran,46,8,1.028
Jhon Edinson Arias Parra,43,8,1.023
Eva Kato,53,8,1.024
Jay Benedict Alfaras,38,8,1.029
Magnus Søndergaard Byrne,34,8,1.02
Livia Kleiner,67,8,1.029
Noah Kraft,41,8,1.023
Billy Burier,30,8,1.02
Natthaphat Mahtani (ณัฐภัทร จี มาทานี),30,8,1.023
Bill Hammill,50,8,1.021
Simon Crawford,44,8,1.03
Santeri Laine,21,8,1.023
Abhi Gawande,27,8,1.027
Juan Pablo Huanqui,41,8,1.028
Yu-Kai Chen (陳宇楷),65,8,1.028
Caio Hideaki Sato,18,8,1.023
Linus Frész,134,8,1.029
Yan-Hung Lai (賴彥宏),52,8,1.024
Adam Greenwood,89,8,1.021
Brady Metherall,44,8,1.024
Mitsuki Gunji (郡司光貴),44,8,1.027
Alberto Pérez de Rada Fiol,76,8,1.022
Nipat Charoenpholphant (นิพัฒน์ เจริญพลพันธุ์),43,8,1.022
Daan Baartmans,48,8,1.022
Tim Habermaas,30,8,1.027
Valentin Hoffmann,117,8,1.028
Zi-Xian Liao (廖子賢),78,8,1.028
Jan van Dorst,37,8,1.024
Shuto Ueno (上野柊斗),49,8,1.028
Yuji Suse (巣瀬雄史),34,8,1.021
Raphaël Pihet,53,8,1.024
Kennan LeJeune,34,8,1.02
Jakub Cabaj,50,8,1.027
Jack Moseley,35,8,1.023
Piti Pichedpan (ปิติ พิเชษฐพันธ์),25,8,1.021
Riccardo Simone,53,8,1.028
Chung-Han Hsu (許鍾瀚),42,8,1.021
Bautista Bonazzola,54,8,1.021
Lucas O'Connell,31,8,1.026
Chunyu Zhang (张春雨),35,8,1.025
Oliver Frost,31,8,1.026
Lars Vandenbergh,85,8,1.036
Hideki Niina (新名秀樹),48,8,1.026
Yongting You (尤永庭),47,8,1.018
Pau Vela García,53,8,1.027
Linus Buck,44,8,1.026
Armin Soleimani (آرمین سلیمانی),27,8,1.025
Hui Hing Ho (許鑫豪),38,8,1.017
Jingzheng Wang (王景正),37,8,1.019
Josias Milan Sirpa Pinto,36,8,1.024
He-Ping Zheng (鄭和平),70,8,1.027
Dan Cohen,79,8,1.025
Aryan Kejriwal,52,8,1.027
Sheng-Wen Wang (王聖文),61,8,1.033
Shuhei Omura (大村周平),94,8,1.025
Emanuel Rheinert,58,8,1.025
Lucas Déglise,55,8,1.026
AJ Nicholls,54,8,1.026
Knut Skaug Haraldsen,53,8,1.031
Uku Kruusamägi,19,8,1.01
Oliver Wheat,24,8,1.016
Piotr Olszewski,52,7,1.025
Rituraj Sohoni,35,7,1.029
Marcin Zalewski,46,7,1.032
Jorge Leonardo Sánchez Salazar,30,7,1.023
Oscar Roth Andersen,66,7,1.032
Ant Irizarry,44,7,1.032
Jonah Crosby,81,7,1.027
Tyler Robinson,43,7,1.025
Fabricio Andrés Yañez Terrazas,40,7,1.028
Mattias Uvesten,33,7,1.021
Zixuan Liu (刘子瑄),55,7,1.022
James Hamory,19,7,1.018
Jakob Obleser,34,7,1.021
Gabriel Bergue Campos Borges,21,7,1.014
Michał Rzewuski,73,7,1.032
Daniel Gutierrez,34,7,1.024
Igor Tarasov,39,7,1.024
Francisco Hamlin,40,7,1.024
Marek Majerik,52,7,1.024
Matěj Grohmann,48,7,1.025
Aneurin Hunt,36,7,1.031
Oscar Alberto Ceballos Contreras,48,7,1.023
Shih-Hao Wang (王士豪),33,7,1.024
Szymon Malinowski,56,7,1.027
Nicolas Naing,18,7,1.019
Louis Cormier,49,7,1.021
Matthew Prestwich,35,7,1.026
Carlo Glod,33,7,1.025
Edward Lin,58,7,1.018
Elijah Brown,27,7,1.029
Marcin Bloch,23,7,1.022
Stefan Huber,50,7,1.034
Sean Hartman,64,7,1.023
Nathaniel Berg,70,7,1.023
Drew Brads,44,7,1.025
Tommy Kiprillis,46,7,1.023
Midas Kiebert,44,7,1.022
Michael Wittwer,44,7,1.026
David Vos,50,7,1.028
Geert Bicler,47,7,1.034
Andy Denney,61,7,1.028
Baocheng Wu (吴宝城),16,7,1.015
Marjorie Marbly Miranda Nunes,23,7,1.023
Luis Angel Contreras Ospina,24,7,1.016
Manuel Aleandro Chang Pérez,17,7,1.016
Linus Kunath,40,7,1.025
Danny SungIn Park,46,7,1.023
Isaac Myers,33,7,1.028
Tomohiro Kobayashi (小林知広),39,7,1.017
Alberto Masó Molina,54,7,1.022
Jure Gregorc,55,7,1.029
Nathan Dwyer,77,7,1.027
Steven Kearns,56,7,1.025
Rodrigo Paz Vaca,43,7,1.025
Asia Konvittayayotin (เอเชีย กรวิทยโยธิน),51,7,1.023
Rama Temmink,24,7,1.017
Aharon Campoli Tono,26,7,1.022
Eason Siew Ee Son (蕭奕晨),45,7,1.033
Richard Delacoste,70,7,1.023
Elian Beguec,42,7,1.023
Olivier Vos,44,7,1.025
Ari Randers-Pehrson,30,7,1.025
Owen Widdis,42,7,1.022
Ton Dennenbroek,43,7,1.033
Thaynara Santana de Oliveira,35,7,1.022
Willi Mickein,47,7,1.022
Vilius Ribinskas,41,7,1.025
Pavel Yushkevich,49,7,1.025
Wilson Alvis (陈智胜),56,7,1.03
Tom Nelson,34,7,1.021
Cezary Rokita,31,7,1.019
Yusheng Du (杜宇生),47,7,1.03
Dmitry Zvyagintsev,48,7,1.024
Nils Feuer,23,7,1.019
Maxim Onushkin,30,7,1.023
Helmer Ewert,39,7,1.031
Pablo Aguilar Dominguez,34,7,1.03
Yu Tang (唐语),42,7,1.02
Manuel Bühler,72,7,1.027
Nikhil Mande,36,7,1.026
Caleb Hoffman,17,7,1.012
Ramón Dersch,31,7,1.02
Ethan Pride,48,7,1.024
Xiaobo Jin (金晓波),24,7,1.026
Piotr Tokarski,55,7,1.027
Lorenzo Bonoan,36,7,1.027
Jonathan Esparaz,38,7,1.027
Dmitry Dergunov,71,7,1.02
Rasmus Stub Detlefsen,67,7,1.028
Simon Lim (林少秋),42,7,1.03
Jakob Gunnarsson,63,7,1.027
Pedro Alejandro Condo Tellez,56,7,1.03
Aurelien Souchet (高凡),42,7,1.031
Tymon Kolasiński,63,7,1.03
Alejandro Marze Rossel,22,7,1.023
Kit Clement,58,7,1.03
Bruno Vervoort,54,7,1.03
Matteo Provasi,65,7,1.031
Gunnar Krig,60,7,1.027
Kim Jokinen,31,6,1.022
Simon Westlund,60,6,1.022
Alexander Botz,63,6,1.026
Annika Stein,53,6,1.025
Vasily Stasyev,43,6,1.028
Timothy Sun,41,6,1.026
Sergio Torrijos Santano,43,6,1.027
Felix Lee,26,6,1.024
Richard Jay S. Apagar,42,6,1.026
Viktor Kalmar,57,6,1.028
Bobby D'Angelo,34,6,1.023
Artem Melikian (Артем Мелікян),44,6,1.022
Rémi Esturoune,39,6,1.033
Edbert Sim,17,6,1.015
Robin Verstraten,31,6,1.023
Derek White,23,6,1.033
David Adams,44,6,1.026
Zijia Feng (冯子甲),46,6,1.026
Massimiliano Iovane,43,6,1.026
Yifan Wang (王逸帆),19,6,1.017
Caleb Clark,23,6,1.022
Laurence Livsey,45,6,1.031
Henry Savich,39,6,1.023
Xusheng Hong (洪旭升),27,6,1.03
Stanley Chapel,81,6,1.023
Chia-Wei Lu (呂家維),37,6,1.022
Joonas Silvennoinen,53,6,1.029
James Donahue,51,6,1.027
Fritz Löhr,38,6,1.026
Andreas Gröbmayr,34,6,1.028
Claudio Andre Gomez Villca,30,6,1.025
Mahith Bandi,44,6,1.022
Dario Roa Sánchez,48,6,1.03
Luigi Soriano,42,6,1.034
Márton Vancsa,13,6,1.022
Jackson Warley,30,6,1.022
Georgy Vershinin,38,6,1.025
Shenchuan Mao (毛神川),30,6,1.02
Max Day,37,6,1.031
Bruno Fonsêca Coelho Lima,23,6,1.027
Yohei Oka (岡要平),67,6,1.028
Alex Asbery,67,6,1.026
Jorge Martín Espinosa,36,6,1.022
Alese Devin,37,6,1.024
Joe Ewbank,34,6,1.026
Nicolás Sánchez,43,6,1.029
Gabriel Santiago Velez Gonzalez,31,6,1.017
Jascha Bakarinow,55,6,1.025
Carlos Méndez García-Barroso,55,6,1.034
Yunke Zhang (张云柯),31,6,1.022
Caitlin Hutnyk,21,6,1.02
Mitchell Lane,71,6,1.029
Christian König,38,6,1.022
Lang Yuan (袁朗),43,6,1.031
Weston Mizumoto,32,6,1.022
Katie Davies,57,6,1.029
Ulrik Bredland,42,6,1.028
Diego Iglesias Godoy,33,6,1.031
Kam Chor Kin (甘楚健),50,6,1.022
Ace Djun T. Aguirre Jr.,29,6,1.03
Gerard McAteer,19,6,1.024
Shuoran Li (李硕然),12,6,1.012
Dávid Balog,31,6,1.023
Eki González García,22,6,1.021
Nela Sendlerová,23,6,1.027
Lars Van den broeck,34,6,1.039
Alikhan Yertursyn (Алихан Ертурсын),29,6,1.024
Anish Rajesh,47,6,1.028
Leow Yi Jun (廖艺畯),32,6,1.026
Thom Barlow,27,6,1.024
Neel Gore,20,6,1.021
Muhammad Razin Bin Roslan,26,6,1.021
Zian Song (宋子安),35,6,1.026
José Garrido,22,6,1.022
Lasse Korbanka,62,6,1.028
Anatoly Kim,31,6,1.019
Igor Aipkin,14,6,1.014
Fabian Auroux,49,6,1.036
Christopher Chi,49,6,1.027
Phillip Lewicki,68,6,1.029
Jared Stinson,56,6,1.021
Anthony Lafourcade,75,6,1.026
Manuel Prieto de Antón,53,6,1.019
Jorge Castillo Matas,28,6,1.021
Jan Staubach,47,6,1.023
Xiaojie Jiang (蒋孝杰),43,6,1.021
William Gan Wei Ren (颜伟仁),42,6,1.031
Ottfried Kejs,37,6,1.031
César Abraham Briones Arreola,24,6,1.024
Tommy Szeliga,60,6,1.021
Linus Laurén,40,6,1.03
Cameron Stollery,32,6,1.021
Matěj Mužátko,54,6,1.031
Ainesh Sevellaraja,40,6,1.027
Soichi Akamatsu (赤松聡一),39,6,1.03
Riley Dexter,31,6,1.032
Tomáš Novotný,42,6,1.027
Zolboo Erelkhegbaatar,28,6,1.026
Christopher Morris,82,6,1.031
Richmond Mico Rigor,51,6,1.027
Lev Maslov,23,6,1.016
Jason White,29,6,1.025
Andrea Lo Sardo,28,6,1.023
Graham Lively,18,6,1.024
Simon Kellum,40,6,1.031
Ryan Pilat,28,6,1.032
Aryan Chhabra,46,6,1.026
Hunor Mogyorósi,52,6,1.024
Nejc Ian Čurman,25,6,1.025
Chris Deng,25,6,1.024
Jonathan Leistner,18,6,1.025
Enrymar Cisneros,20,6,1.027
Jakub Wojtaszewski,53,6,1.024
Andrii Chernichko (Андрій Черничко),23,6,1.02
Xiaobin Rui (芮晓彬),27,6,1.019
Zachary Ochs,27,6,1.019
Jakub Kipa,84,6,1.032
Lev Golub (Лев Голуб),63,6,1.03
Tsung-Che Lee (李宗哲),35,6,1.028
Takumi Yoshida (吉田匠),23,6,1.015
Achmad Rizki Zakaria,36,6,1.018
Gaël Dusser,43,6,1.027
Elias Fischer,23,6,1.019
Angeline Wijaya (黃千儀),36,6,1.021
Snehashish Chakravarti,29,6,1.024
Michael Gottlieb,31,6,1.021
Igor Ośmiałowski,34,6,1.018
Seung Hyuk Nahm (남승혁),39,6,1.021
Tomoya Iida (飯田朋也),57,6,1.028
Kamil Pawlak,51,6,1.032
Arnav Arora,32,5,1.023
Mayron Blain,31,5,1.028
Robin Deun,19,5,1.026
Stefan Pochmann,16,5,1.026
David Lim,58,5,1.028
Jerome Lam,16,5,1.026
Daniel Escobar,40,5,1.023
Zihan Zhang (张子涵),23,5,1.023
Mengfei Shen (沈梦非),30,5,1.023
Mohammad Ibnu Sabilillah,18,5,1.023
Cormac Farrell,32,5,1.026
Michal Vasko,16,5,1.026
Doyul Kim (김도율),16,5,1.028
Matias Rasmussen,38,5,1.023
Pierre Bouvier,18,5,1.028
John Eppley,27,5,1.028
Nikolaus Lindinger,37,5,1.023
Shubham Kumar,29,5,1.026
Sean Belke,40,5,1.026
Markus Kasparofsky,23,5,1.026
Catherine Trace,26,5,1.027
Ihor Sukhovatenko (Ігор Суховатенко),32,5,1.026
Carl Emil Exner,23,5,1.027
Dwyane Ramos,21,5,1.024
Tomoya Firman,41,5,1.024
Patrick Kern,38,5,1.027
Ethan Davis,34,5,1.024
Gaurav Taneja,39,5,1.025
Shonathon Collins,34,5,1.025
Maxim Ilin,37,5,1.028
Alrimar Dias Rocha Sobrinho,35,5,1.024
Micki Kanaiya Harning,17,5,1.025
Alaik Bhatia,40,5,1.025
Lukas Lange,29,5,1.028
Jonathan Tilahun,19,5,1.025
Balázs Bernát,43,5,1.025
Nicolas Harper,18,5,1.027
Zayn Khanani,31,5,1.024
Brandon Delacruz,47,5,1.027
Yuji Yoshida,36,5,1.023
Xiaowei Wang (王晓伟),26,5,1.024
Eder Olivencia Gonzalez,41,5,1.027
Fedor Abaev,24,5,1.024
Micha Zahnd,28,5,1.027
Rafał Guzewicz,16,5,1.024
Alessandro Nicolì,37,5,1.024
Constantin Lüske,30,5,1.027
Simon Stannek,42,5,1.027
Ryouga Hayashi (林竜河),57,5,1.027
Pietro Gasparetto,28,5,1.027
Yap Jia Yang,21,5,1.024
Stephano Saucedo Reyes,29,5,1.024
Ngan Tran,11,5,1.024
Sebastiano Tronto,26,5,1.027
Mark Bennis,39,5,1.024
Sheldon Rego,29,5,1.028
Takahiro Tomisawa (富沢隆広),38,5,1.025
Piero Alessandro Laguna Obregon,38,5,1.025
Julen Simón Iriarte,32,5,1.023
João Vinícius de Andrade Santos,25,5,1.028
Matty Hiroto Inaba,33,5,1.025
Ryan Wu,36,5,1.023
Ben Stokes,34,5,1.025
Dominik Vidaković,36,5,1.025
Michael Young,66,5,1.026
Tomek Bogdanik,16,5,1.023
James Markey Jr.,20,5,1.023
Mateusz Fydrych,37,5,1.028
Pavel Galaktionov,67,5,1.026
Ricardo Sanchez Laurencio,21,5,1.028
Michael (謝富亦),21,5,1.028
Cel Adriane Lalo,33,5,1.023
Mitchell Hum,18,5,1.023
Lee Hoween,24,5,1.025
Howard Wong Jun Yen (黄俊仁),29,5,1.023
Fubo Wang (王富博),36,5,1.025
I-Hsun Li (李奕勳),46,5,1.028
