name,avgs,bpas,ratio
Pavel Yefimenka,15,1,1.074
Bálint Slezák,11,2,1.074
Caio Almeida Martins,12,1,1.074
Samuel Janssen,12,2,1.074
Ivo Löpfe,11,1,1.074
Omkar Iyer,18,2,1.074
Abdullah Gulab,13,0,1.074
Modest Podzolkin,18,5,1.074
Ādams Ādamsons-Pedčenko,11,2,1.074
Tommi Aalto,14,4,1.074
Travis Walls,23,3,1.074
Antonio Gabriel Freitas da Silva,35,7,1.074
Xiaobin Rui (芮晓彬),63,10,1.074
Tianze Xu (徐天泽),13,1,1.074
Gerard McGinley,14,3,1.074
Aleksa Perušinović,12,3,1.074
Josh Lengel,12,3,1.074
Mateo Rodríguez,12,1,1.074
Ziqiang Tong (仝自强),15,2,1.074
Henry Lichner,11,2,1.074
Pranav Veera,37,5,1.074
Agustín Bernasconi,23,4,1.074
Karl Choi,29,6,1.075
Joey Gouly,74,12,1.075
Yuan Gao (高原),11,3,1.075
Ritwik Pattnaik,35,3,1.075
Maksim Melnik,16,3,1.075
Tristan Paulussen,31,6,1.075
Ivan Bogdan,26,4,1.075
Liam Orovec,28,5,1.075
Wojciech Knott,143,18,1.075
Jan Gnoiński,18,1,1.075
Anup Adhikari,32,5,1.075
Hongzhi Chen (陈泓知),16,2,1.075
Alberto Masó Molina,61,8,1.075
