name,avgs,bpas,ratio
Lucas Ichiro Yunomae,67,15,1.04
Jorge Rafael Castañeda Sánchez,11,1,1.04
Cai Ying (应才),15,2,1.04
Jeffery Dick,29,3,1.04
Doyul Kim (김도율),24,3,1.04
Ricardo Ivan Philippsen,21,5,1.04
Gaurav Taneja,57,6,1.04
Bence Kovács,26,2,1.04
Patrick Drew Dwyer,11,1,1.04
Milán Baticz,76,16,1.04
Abner Brijesh,18,2,1.04
Jared Balassaitis,36,3,1.04
Marco Mendoza,48,7,1.04
Zaky Kurnia Falah,17,2,1.04
Richmond Mico Rigor,56,6,1.04
Mateusz Gąsiorkiewicz,14,3,1.04
Federico Basanese,20,2,1.04
Eisa Ahmed,12,3,1.04
Jhong-Ci Chen (陳仲麒),13,2,1.04
José Chávez,14,2,1.04
Andrew Tyberg,12,1,1.04
Lilyn Ma,14,0,1.04
Rok Glinšek,27,2,1.04
Moritz Karl,89,16,1.04
Zhenyu Wang (王振宇),21,3,1.04
Jingyuan Chen (陈静远),20,4,1.04
Jules Créteur,16,4,1.04
Muhammad Nurul Fajri,12,4,1.04
Jake Klassen,31,5,1.04
Matteo Provasi,139,17,1.04
Chris Wilkinson,14,3,1.04
Adam Swaine,15,3,1.04
Jakob Schöley,18,3,1.04
Rachit Soni,15,2,1.04
Simon Merlung,12,2,1.04
Imruthun Meenakshisundaram,18,1,1.04
Afrizal Adinur,12,2,1.04
Jesper Nilsson,15,3,1.04
Jing Chen (陈憬),26,2,1.04
Björn Korbanka,89,21,1.04
Matthew Prestwich,31,6,1.04
Simon Kalhofer,130,17,1.04
Ansh Iyer,24,3,1.04
Leo Högh,14,2,1.04
Xiaofeng Jiao (焦晓峰),13,2,1.04
Juuso Suutari,29,5,1.04
Weixing Zhang (张炜星),79,9,1.04
Andrés Rodríguez Galán,15,2,1.04
Tristan Chua Yong,23,4,1.04
David Woner,45,8,1.04
Emin Çelikkan,13,2,1.04
Benjamin Gottschalk,61,14,1.04
Sandeep Rajaram,45,3,1.04
Rizki Akbari Utama,25,2,1.04
Josh Myers,11,4,1.04
Dmytro Zhyhai (Дмитро Жигай),24,6,1.04
Christoph Jadan,11,1,1.04
Han Dong (董晗),34,4,1.04
Kevin Costello III,91,8,1.04
Diego García Martínez,11,0,1.04
Eduardo Gutiérrez Cuba,83,18,1.04
Magdalena Pabisz,50,10,1.04
Denys Shyshliannykov (Денис Шишлянников),28,8,1.04
Sean Patrick Villanueva,23,6,1.04
Timothy Townley,18,1,1.04
Sebastian Werb,51,7,1.04
Yannick Balsiger,39,5,1.04
Nejc Ian Čurman,42,8,1.04
Zhongyu Zheng (郑仲宇),11,2,1.04
Yuliia Kostenko (Юлія Костенко),20,4,1.04
Marcus Siu,20,2,1.04
Yan-Hung Lai (賴彥宏),11,2,1.04
Ryan Potts,15,3,1.04
Burak Erdil Biçer,26,5,1.04
Stefán Jónsson,14,2,1.04
Luis Angel Contreras Ospina,33,8,1.04
Gaurav Bachani,29,4,1.04
Markuss Pietkuns,17,8,1.04
Yuri Villanueva Alzamora,13,4,1.04
Haifeng Huang (黄海峰),11,1,1.04
Kenneth Tran,16,0,1.041
Mauricio Ademar Carlos Avila,15,1,1.041
Ace Djun T. Aguirre Jr.,36,11,1.041
Gonzalo Serrano,11,3,1.041
Sebastian Outh-Aut,25,4,1.041
Jesse Tipton,19,3,1.041
Alex Chen,35,10,1.041
Philippe Schwartz,13,1,1.041
István Kocza,51,12,1.041
Fernando Palacios Morales,26,3,1.041
Kunaal Parekh,40,9,1.041
Ishmam Mirza,27,4,1.041
Patricia Li,56,6,1.041
Andrii Doroshenko (Андрій Дорошенко),14,0,1.041
Leo Min-Bedford,65,13,1.041
Simiao Huang (黄思淼),15,3,1.041
Ivan Makachev,30,3,1.041
Ethan Pride,69,10,1.041
Gael Augusto Lapeyre,28,1,1.041
Sergey Shmakov,21,5,1.041
Ken Strother,18,5,1.041
Jack Haviland,11,1,1.041
Hau-Yu Huang (黃浩宇),12,2,1.041
Diego Meneghetti,97,19,1.041
Zijian Cai (蔡子健),29,5,1.041
Muhammad Fitri Hakim Bin Dzulkarnain,11,1,1.041
Margot Audero,26,4,1.041
Yaroslav Ivanashev,12,1,1.041
SeungBeom Cho (조승범),22,3,1.041
Zheng Lin (林铮),63,5,1.041
Sheng Cao (曹晟),91,15,1.041
Piotr Kózka,31,4,1.041
Isabel Casado Cascajo,14,3,1.041
Greg French,15,7,1.041
Vladislav Shavelskiy,12,3,1.041
Gaspard Leleux,31,6,1.041
Maarten Smit,51,7,1.041
Micah Stairs,25,5,1.041
Darren Saito,13,3,1.041
Andrea Marconato,16,2,1.041
Ernest Eh Zhong Yu,13,3,1.041
Nitin Subramanian,34,7,1.041
Shuang Chen (陈霜),23,2,1.041
Gilles Roux,17,2,1.041
Roel Hoogeveen,12,2,1.041
Nicolas Køster Christensen,13,1,1.041
Maciej Jagiełło,17,4,1.041
Oksana Tyvodar,26,2,1.041
Filip Obreja,11,2,1.041
Mitchell Stern,16,3,1.041
Fangrui Zeng (曾方锐),47,6,1.041
Marcin Kowalczyk,71,11,1.041
Rodrigo Septién Rodríguez,25,4,1.041
Tyler Schepanski,16,0,1.041
Taiga Takaoka (高岡汰虎),15,4,1.041
Tomasz Kiełbasa,20,2,1.041
Carlos Macias Valadez,12,2,1.041
Nikita Starodubov,19,3,1.041
Nathan Graves,16,2,1.041
Zexin Yin (尹泽新),11,2,1.041
Huy Dao,17,3,1.041
Junze Zhao (赵俊泽),37,4,1.041
Yannick Beyer,11,1,1.041
Christopher Yen,66,11,1.041
Joseph Daniel Blas Sanchez,83,17,1.041
Roy Lee,59,8,1.041
Gaëtan Fragnière,16,3,1.041
Kevin Vanegas Diaz,24,5,1.041
Jolo Endona,25,6,1.041
Rafael Werneck Cinoto,194,34,1.041
Mannessah Kani,25,5,1.041
Nikita Malykhin (Никита Малыхин),12,1,1.041
Linqi Chen (陈林奇),13,2,1.041
Owen de Heer,21,3,1.041
Shubhayan Kabir,70,8,1.041
Luqman Hakim Bin Hairil Azli,16,3,1.041
Pablo Nicolás Oshiro Mondoñedo,57,8,1.041
Bruno Xisto,18,3,1.041
Hugo Spitz,66,10,1.041
Jonathan Monroy Morales,19,4,1.041
Danila Lebedev (Данила Лебедев),11,2,1.041
Josias Milan Sirpa Pinto,35,5,1.041
Dany José Pablo Cutzal Curruchich,13,1,1.041
Roger Lightbody III,19,5,1.041
John Vabo Booth,17,3,1.041
Lachlan Stephens,17,3,1.041
Timur Frolov,27,5,1.041
Daniel Waldo,32,6,1.041
Kailin Sun (孙凯霖),20,3,1.041
Lin Lai (赖林),21,4,1.041
Ethan Jan,17,4,1.041
Kevin Gómez Villanueva,31,3,1.041
Tomasz Cyrklaff,45,9,1.041
Kert Jalukse,16,0,1.041
Antonio Pruteanu,13,3,1.041
Javier Siquité,12,2,1.041
Giovane Rubin Fioravanti,31,5,1.041
Yuyang Zhang (张裕阳),12,2,1.041
Tan Kwan Yang,15,2,1.041
Cesar Fuentes,11,2,1.041
Kai Kopke,12,2,1.041
Gábor Slezák,44,6,1.041
Adinath Durugkar,30,5,1.041
Max Park,156,20,1.041
Clément Valot,34,3,1.041
David Beugnon,38,8,1.041
Menglin Xu (徐梦麟),22,4,1.041
Jorge Alfageme Sotillos,57,3,1.041
Jorge Marín Segovia,38,5,1.041
Doowon Joo,13,1,1.041
Nestor Sokhan,40,9,1.041
Tarandeep Mittal,11,1,1.041
Anunak Roy,12,4,1.041
Jandell Ryan Ko,16,1,1.041
Mattia Furlan,42,9,1.042
Javier Rangel,28,4,1.042
Przemysław Kaleta,152,21,1.042
Joshua Feran,134,22,1.042
Wenliang Xu (徐文亮),19,3,1.042
Ricky Meiler,36,7,1.042
Chen Kang (亢晨),12,2,1.042
Balázs Máté,17,1,1.042
Yevhen Bondarenko (Євген Бондаренко),48,9,1.042
Chardan Jose Valdez Sierra,18,5,1.042
Walter Alexander Junior Licas Torres,18,3,1.042
Marcin Bloch,33,4,1.042
Daiven Strom,15,4,1.042
Daniel Cofreces Jaureguizar,30,4,1.042
Victor Colin,136,19,1.042
Taro Yoshioka (吉岡太郎),12,2,1.042
Dhruv Suresh,14,1,1.042
Fabio Nakamura,15,2,1.042
Yang Li (李扬),33,7,1.042
Ross Svensson-Hornbostel,54,11,1.042
Andrey Ivanov,28,6,1.042
Nathan Soria,70,12,1.042
Jernej Omulec,50,5,1.042
Tanzer Balimtas,74,11,1.042
Julian Schaffhauser,12,2,1.042
Muhamad Barnabas,14,0,1.042
Dmitry Dobrjakov,128,15,1.042
Felix Strasser,27,4,1.042
Sergio Torrijos Santano,103,16,1.042
Riley Woo,112,16,1.042
Mattias Uvesten,56,7,1.042
Rituraj Sohoni,12,0,1.042
Jonathan Esparaz,86,17,1.042
Haibo Sui (隋海波),29,8,1.042
Mark Boyanowski,68,10,1.042
Raúl Low Beattie,33,10,1.042
Tao Yu (喻韬),20,0,1.042
Xingyan Ding (丁醒炎),24,6,1.042
Luke Tycksen,68,12,1.042
Trần Trung Hiếu,11,1,1.042
Vijay Kishore,103,20,1.042
Daniel Wannamaker,45,5,1.042
Mauricio Pinheiro de Oliveira,33,5,1.042
Yi Wang (王旖),46,7,1.042
Meng-Yi Li (李孟一),52,7,1.042
Elias Jesús Velásquez Lozano,18,5,1.042
Vladislavs Baranovs,48,4,1.042
Mikkel Svartveit,41,6,1.042
Charles Jerome,41,6,1.042
Mohammad Sepehr Ebadi (محمد سپهر عبادی),14,1,1.042
Suseendran Ramakrishnan,13,2,1.042
Stian Nystad Østli,51,7,1.042
Tatsuya Ookubo (大久保達也),12,1,1.042
Daniel Sheppard,121,17,1.042
Sophia Burian,17,2,1.042
Nipat Charoenpholphant (นิพัฒน์ เจริญพลพันธุ์),51,3,1.042
Erwin Reyes,26,3,1.042
Jaime Tadeo Perez Cardona,13,1,1.042
Zesheng Li (李泽生),13,1,1.042
Jorge Ströh,20,1,1.042
Karam Al-Robaie,28,6,1.042
Itthikorn Jittaveeroj (อิทธิกร จิตทวีโรจน์),15,3,1.042
He-Ping Zheng (鄭和平),55,7,1.042
Anas Meziani,16,3,1.042
Sean Hartman,69,10,1.042
Sebastian Alanen,24,2,1.042
Artem Ganzha,57,10,1.042
Sepehr Lotfi (سپهر لطفی),11,1,1.042
Daniel Yakhkind (Даніель Яхкінд),44,7,1.042
Sergio Antonio Menéndez Cardona,18,3,1.042
Gabriel Silva dos Santos,32,7,1.042
Einar Kvam Lundberg,51,9,1.042
Ming Zheng (郑鸣),188,30,1.042
Steven Kearns,46,9,1.042
Garret von Gaffron,66,12,1.042
Paul Becsi,17,1,1.042
Qi Zhou (周祺),48,8,1.042
Yi-Fan Wu (吳亦凡),129,16,1.042
Yi-Heng Lee (李宜衡),48,6,1.042
Chengming Su (苏成明),84,12,1.042
Yongyi Xiong (熊永一),15,4,1.042
Benjamin Wong,34,4,1.042
Chau Ka Wai (周嘉偉),20,5,1.042
Diego Tobar,11,0,1.042
Stefan Łapicki,19,1,1.042
Chenhao Sun (孙晨皓),13,1,1.042
Kai Jiptner,39,6,1.042
Paolo Bartolucci,11,1,1.042
Selim Sungur,14,1,1.042
Chris Dzoan,57,14,1.042
Michael Gottlieb,65,6,1.042
David Shi,20,2,1.042
Zayn Khanani,58,9,1.042
Eric Limeback,124,28,1.042
Craig Bouchard,20,4,1.042
Douwe Besseling,14,2,1.042
Chris Foster,18,1,1.042
Arush Singh,14,1,1.042
Tolga Kaan Kantarcı,32,3,1.042
Błażej Morgała,17,4,1.042
Marcos Ameijeiras Moreno,60,11,1.042
Alexandre Ravel,19,0,1.042
Łukasz Cichecki,19,2,1.042
