name,avgs,bpas,ratio
José Antonio Navarro Sánchez,636,89,1.064
Artem Melikian (Артем Мелікян),565,89,1.053
Zayn Khanani,568,88,1.064
Laura Holzhauer,630,88,1.053
Zachary Garber,589,88,1.058
Kari Hyttinen,558,87,1.062
Kian Barry,658,87,1.048
Dmitry Dergunov,626,87,1.049
Mason Langenderfer,608,87,1.057
Michał Mlostek,662,86,1.061
Dylan Miller,632,86,1.059
Ethan Pride,565,86,1.054
Hassan Khanani,538,86,1.068
Jernej Omulec,512,85,1.05
Nobuaki Suga (菅信昭),618,85,1.049
Stephen Griggs,636,85,1.05
Kuo-Hau Wu (吳國豪),581,85,1.05
Jakub Wolniewicz,625,85,1.06
Vasily Stasyev,601,84,1.058
Roy Lee,507,84,1.046
Pavel Galaktionov,618,84,1.053
Chia-Leo Lin (林珈樂),612,84,1.062
Jiekang Pan (潘杰康),630,84,1.061
Eric Limeback,561,84,1.053
Simon Kalhofer,627,84,1.052
Hannah Minas,555,83,1.067
Thomas Schmidt,643,83,1.061
Juan Pablo Huanqui,566,83,1.051
Shao-Heng Hung (洪紹恆),624,83,1.061
Jakob Gunnarsson,679,83,1.067
Lucas Garron,580,83,1.067
Bob Burton,590,82,1.058
Annika Stein,492,82,1.047
Rémi Esturoune,565,82,1.067
Victor Colin,658,82,1.054
Adrián Martínez Macías,632,81,1.056
Paolo Moriello,606,81,1.054
Simon Kellum,592,81,1.071
Krish Shah-Nathwani,594,81,1.063
Sean Hartman,669,81,1.065
James Macdiarmid,537,81,1.046
Nikita Kovalchuk (Нікіта Ковальчук),516,81,1.058
Vladislav Kaminskiy,496,81,1.055
José Garrido,511,80,1.052
Kevin Matthews,532,80,1.055
Nora Christ,599,80,1.05
Geert Bicler,538,80,1.057
Shuhei Omura (大村周平),567,80,1.048
Kai-Wen Wang (王楷文),504,80,1.06
Xiaowei Wang (王晓伟),462,79,1.055
Nox Clémenceau,592,79,1.054
AJ Kamal,518,79,1.056
Fabian Auroux,530,79,1.051
Wong Chong Wen (黄崇文),550,79,1.053
Sam Schultz,565,79,1.061
Magdalena Pabisz,557,78,1.058
Brady Metherall,463,78,1.057
Milán Baticz,607,78,1.057
Brandon Mikel,535,78,1.061
Szymon Malinowski,582,78,1.051
Anish Rajesh,508,78,1.067
Tommy Kiprillis,557,78,1.054
Yueh-Lin Tsai (蔡岳霖),600,77,1.046
Xuming Wang (王旭明),539,77,1.051
Mok Man Kit (莫文傑),570,77,1.054
Rubén Moreno Martinez,506,77,1.054
Adrián Ramírez,496,77,1.059
Jesús Masanet García,554,77,1.07
Gregor Billing,482,77,1.053
Jong-Ho Jeong (정종호),659,77,1.063
Aiden Bartlett,496,76,1.066
Stefan Huber,415,76,1.049
Wilson Alvis (陈智胜),588,76,1.058
Robin Verstraten,601,76,1.057
Danny SungIn Park,473,76,1.054
Lucas Ichiro Yunomae,483,75,1.057
Dan Cohen,651,75,1.064
Jacob Chambers,413,75,1.053
Fredrik Trondhjem,574,75,1.055
Francisco Hamlin,529,75,1.071
Brian Johnson,592,75,1.072
Er-Sheng Kuo (郭爾陞),489,75,1.049
Michał Wojcieszek,424,75,1.067
Pedro Alejandro Condo Tellez,497,75,1.05
Cameron Stollery,582,75,1.067
Tyler Howlett,574,74,1.063
Nicolás Sánchez,503,74,1.064
Nikita Loika,596,74,1.056
Julen Simón Iriarte,503,74,1.068
Rami Sbahi,531,74,1.061
Marcos Ameijeiras Moreno,533,74,1.062
Aedan Bryant,419,74,1.059
Pablo Nicolás Oshiro Mondoñedo,511,74,1.059
Lorenzo Mauro,552,74,1.059
Bill Hammill,566,74,1.054
Weston Mizumoto,530,74,1.055
Bautista Bonazzola,577,74,1.06
Carsten Matheus,465,74,1.049
Oscar Nieto,711,74,1.065
Erwan Kohler,505,74,1.049
Igor Ośmiałowski,492,74,1.052
Mihai Căpăţinescu,562,73,1.057
Elijah Brown,481,73,1.064
Yusheng Du (杜宇生),526,73,1.063
Yu Sajima (佐島優),543,73,1.041
Karina Grandjean Beck,601,73,1.051
Shane Grogan,467,73,1.05
Sergi Sabat,517,73,1.064
Lucas Wesche,467,73,1.055
Kaiyang Gao (高凯阳),457,73,1.065
Marco Vorländer,473,73,1.046
Luigi Soriano,555,73,1.066
Hunor Mogyorósi,437,73,1.046
Matěj Mužátko,449,73,1.067
Jonah Crosby,621,73,1.051
Luke Tycksen,477,72,1.051
David Remolina Amórtegui,484,72,1.052
Shu-Yii Luo (駱書翊),604,72,1.053
Manu Vereecken,444,72,1.042
Arthur Garcin,554,72,1.053
Ramses Amaya,513,72,1.06
Linus Laurén,564,72,1.069
Riley Dexter,531,72,1.071
Marcin Zalewski,479,72,1.059
Jonathan Mauroy,484,72,1.056
Mateusz Fydrych,551,72,1.057
Louis Cormier,617,71,1.056
Helmer Ewert,513,71,1.066
Sergio Torrijos Santano,533,71,1.051
Garret von Gaffron,453,71,1.052
Alessandro Nicolì,505,71,1.056
Lim Hung (林弘),482,71,1.057
Jorge Martín Espinosa,513,71,1.056
David Woner,431,71,1.051
Brúnó Bereczki,520,71,1.057
Iuri Grangeiro Carvalho,537,70,1.061
Daniel Guardado Cabral,518,70,1.061
Ben Whitmore,476,70,1.055
János Bereczki,525,70,1.048
Alex Asbery,493,70,1.046
Dave Campbell,559,70,1.044
John Edison Ubaldo (ᜇ᜔ᜌᜓ︀ᜈ᜔ ᜁᜇᜒᜐᜓ︀ᜈ᜔ ᜂᜊᜎ᜔ᜇᜓ︀),540,70,1.055
Arttu Puttonen,469,70,1.057
Olli Vikstedt,435,70,1.059
Lauren Phung,517,69,1.05
Marcus Moberg,447,69,1.066
Darren Siew Ee Yaang (蕭奕暘),534,69,1.056
Alexander Botz,509,69,1.057
Daan Baartmans,565,69,1.054
Volodymyr Korol (Володимир Король),468,69,1.05
Xusheng Hong (洪旭升),504,69,1.059
Tiemen De Meester,424,69,1.069
Mo Ji (季默),505,68,1.059
Jack Cai,478,68,1.064
Simone Ohler,474,68,1.054
Daniel Wannamaker,454,68,1.055
Tijmen van der Ree,572,68,1.06
Zachary Ochs,489,68,1.068
Amelie Dieterich,472,68,1.053
Matěj Grohmann,440,68,1.054
Takayuki Ookusa (大艸尊之),522,68,1.044
Chetan Roger Dhanjal,418,68,1.059
Richard Jay S. Apagar,438,68,1.051
Velidi Venkata Jagan Mohana Murali Krishna,463,68,1.055
Mario Laurent,496,68,1.054
Piotr Michał Padlewski,472,68,1.057
Amos Nordman,500,68,1.061
Caio Hideaki Sato,462,68,1.06
Yu-Kai Chen (陳宇楷),494,68,1.057
Magnus Patrick Kanstrup,446,67,1.054
Ryan DeLine,476,67,1.067
Kevin Costello III,557,67,1.052
Noah Kraft,441,67,1.052
Arifumi Fushimi (伏見有史),520,67,1.053
Matthew Lowe,387,66,1.052
David Epstein,419,66,1.058
Pavel Yushkevich,522,66,1.054
Mateusz Cichoracki,467,66,1.084
Jonathan Charlesworth,480,66,1.061
Igor Tarasov,478,66,1.057
Dmitry Aniskin,493,66,1.06
Lars Van den broeck,432,66,1.064
Ilkyoo Choi (최일규),425,66,1.06
Patrycja Michalska,410,66,1.055
Alaik Bhatia,499,66,1.065
Owen Widdis,543,66,1.066
Manfred Siew Ee Sheng (蕭奕晟),417,66,1.05
Serhii Koksharov (Сергій Кокшаров),541,66,1.06
Willi Mickein,429,66,1.058
Jedrick Remonde,467,66,1.049
Anyu Zhang (张安宇),409,66,1.049
Isaac Myers,427,65,1.072
Jason White,452,65,1.055
Mattia Furlan,383,65,1.049
Kévin Cagnon,376,65,1.048
Moritz Karl,481,65,1.054
Samuel Fang,315,65,1.069
Ivan Li Ka Leong (李嘉亮),463,65,1.06
Drew Brads,517,65,1.067
Sukant Koul,465,65,1.06
Kirt Protacio,461,65,1.051
Felipe Medel,498,65,1.057
Samuel Simko,464,65,1.06
Kennan LeJeune,467,65,1.082
James Quinn,419,65,1.063
Dominik Górny,481,64,1.067
Lucas Etter,585,64,1.06
Fubo Wang (王富博),382,64,1.047
Elian Beguec,486,64,1.057
Sergey Ryabko,428,64,1.052
Xinyun Chen (陈新运),522,64,1.071
Bill Wang,484,64,1.053
David Lim,448,64,1.046
Wong Kin Lok (黃健樂),482,64,1.043
Yongtao Sun (孙永涛),481,64,1.049
Alberto Masó Molina,476,64,1.051
Nikhil Mande,415,64,1.055
István Kocza,389,64,1.052
Andrey Che,431,64,1.052
Kalina Brzezińska,579,64,1.04
Knut Skaug Haraldsen,546,64,1.07
Krzysztof Bober,474,64,1.067
Daniel Gutierrez,394,63,1.068
Ronan Felipe Jorge,437,63,1.057
Dominic Lumsden,411,63,1.056
Bruno Vervoort,477,63,1.044
Giovanny Coronado,447,63,1.056
Mika Smulders,497,63,1.063
Kristopher De Asis,425,63,1.05
Steven Kearns,408,63,1.056
Mateusz Szulik,503,63,1.065
Hideki Niina (新名秀樹),389,63,1.043
William Gan Wei Ren (颜伟仁),399,63,1.051
Matthew Dickman,498,63,1.066
Olivier Vos,491,63,1.055
Alejandro Riveiro Rodríguez,428,63,1.063
Kim Jokinen,393,63,1.065
Artem Yashkov,342,62,1.046
Richard Delacoste,505,62,1.052
Vilius Ribinskas,482,62,1.058
Filip Nilsen,395,62,1.067
Yunliang Zhang (张赟量),457,62,1.067
Lukas Shelley,370,62,1.055
Linus Buck,439,62,1.055
Pablo Say,542,62,1.062
Shuto Ueno (上野柊斗),437,62,1.047
Eason Siew Ee Son (蕭奕晨),421,62,1.062
Juho Arjanne,461,62,1.058
Ujjawal Pabreja,418,62,1.062
Hector David Martinez Argaez,419,62,1.065
Riccardo Simone,431,62,1.049
Joonas Silvennoinen,615,62,1.064
Jonathan Tan Wei Xiat,438,62,1.055
Gaël Dusser,423,62,1.053
Aryan Kejriwal,406,61,1.054
Victor Chenu,411,61,1.059
Ioannis Papadopoulos,469,61,1.051
Sanio Kasumovic,470,61,1.075
Piero Alessandro Laguna Obregon,420,61,1.06
Abhijeet Ghodgaonkar,388,61,1.054
Aryan Chhabra,483,61,1.06
Michał Bogdan,439,61,1.061
Collin Burns,360,61,1.048
Maria Oey,498,61,1.08
Eder Olivencia Gonzalez,473,61,1.053
Helmut Heilig,486,61,1.059
Magnus Søndergaard Byrne,414,61,1.06
Emanuel Rheinert,429,61,1.057
Joel Cetra,420,61,1.052
Catherine Trace,423,61,1.059
Eduardo Gutiérrez Cuba,454,61,1.053
Timo Ludwig,464,61,1.055
Mathias Søndergaard Byrne,404,60,1.061
Aneurin Hunt,440,60,1.07
Alrimar Dias Rocha Sobrinho,491,60,1.058
Jan van Dorst,408,60,1.056
Zongyang Li (李宗阳),459,60,1.053
Rachel Feran,389,60,1.064
Shun-Hsin Chang (張舜欣),391,60,1.05
Justin Jaffray,522,60,1.064
Chen Kang (亢晨),344,60,1.056
Aleksandr Beznogov,407,60,1.063
Fumiki Koseki (古関章記),441,60,1.05
Robert Antal,409,60,1.069
Yuxuan Chen (陈雨璇),411,60,1.046
Kymberlyn Calderon,499,60,1.064
Chris Wall,379,59,1.058
Wojciech Barciaga,402,59,1.073
Dene Beardsley,402,59,1.048
Ainesh Sevellaraja,423,59,1.057
James Donahue,412,59,1.045
Martin Fronescu,408,59,1.059
Felix Lee,351,59,1.056
Kaijun Lin (林恺俊),348,59,1.044
Leonard Wetzel,373,59,1.056
Mariano D'Imperio,527,59,1.067
Daniel Yakhkind (Даніель Яхкінд),374,59,1.056
Jure Gregorc,502,59,1.069
Mateusz Szwugier,401,59,1.074
Sean Belke,437,58,1.055
Chan Tak Chuen (陳德泉),466,58,1.05
Azhar Virani,373,58,1.046
Pedro Roque,362,58,1.057
Vijay Kishore,392,58,1.06
Louis Meunier,352,58,1.061
Christopher Morris,431,58,1.05
Vladyslav Zhydkov (Владислав Жидков),407,58,1.062
Anant Pingle,364,58,1.055
Alexey Tsvetkov,406,58,1.076
Michael Nielsen,366,58,1.065
Vidar Norstein Klungre,418,58,1.06
Fabricio Andrés Yañez Terrazas,376,58,1.061
Tommaso Zoffoli,397,58,1.063
Marek Majerik,447,58,1.065
Christopher Yen,378,57,1.05
Marcel Ručigaj,375,57,1.06
Jorge Castillo Matas,358,57,1.061
Adam Chodyniecki,460,57,1.068
Mark Boyanowski,462,57,1.05
Jeff Park,383,57,1.052
Vladislav Kozhin,379,57,1.057
Ole Nikolai Gjerset,448,57,1.074
Yi Wang (王旖),480,57,1.064
Jhon Edinson Arias Parra,453,57,1.053
Christian König,400,57,1.059
Carson Claud,397,57,1.054
Piotr Kuchta,350,57,1.058
Dominik Vidaković,404,57,1.058
Lincheng Cai (蔡林成),399,57,1.068
Saransh Grover,382,57,1.074
Marcus Kamen,484,57,1.067
Joris Mühlsteff,329,57,1.055
Yuuki Kobayashi (古林祐輝),368,57,1.062
Kevin Guillaumond,377,56,1.066
Georgiy Titov (Георгій Тітов),392,56,1.064
Ray Bai,456,56,1.054
Chris Tran,356,56,1.053
Nestor Sokhan,334,56,1.052
Lina Tissier,384,56,1.056
Niki Placskó,433,56,1.056
Xingyu Chen (陈星宇),332,56,1.053
Bobby D'Angelo,419,56,1.063
Raphaël Pihet,357,56,1.064
Mattias Uvesten,449,56,1.066
Michael Andres Castillo Lemus,465,56,1.057
Derek White,316,56,1.053
Lin Chen (陈霖),393,56,1.05
Dmitry Zvyagintsev,463,56,1.057
Will Russo,368,56,1.057
Renxin Tang (汤任欣),419,56,1.05
Maksymilian Majcher,447,56,1.048
Chia-Wei Lu (呂家維),487,56,1.066
Chunyu Zhang (张春雨),441,56,1.064
Marcel Peters,417,56,1.058
Andrew Ricci,263,55,1.05
Igor Kowalczyk,342,55,1.066
Yevhen Bondarenko (Євген Бондаренко),345,55,1.069
Brennen Lin,360,55,1.066
Jonathan Esparaz,463,55,1.052
Sei Sugama (洲鎌星),361,55,1.051
Dario Roa Sánchez,417,55,1.058
Aniket Das,449,55,1.063
Tommy Cherry,471,55,1.072
Gonzalo Orellana Barrasa,408,55,1.059
Ilya Zabrodsky,387,55,1.064
Arnav Arora,370,55,1.058
Tyler Robinson,451,55,1.061
Sebastian Alanen,335,55,1.065
Clara Lafourcade,431,55,1.063
Ernie Pulchny,436,55,1.055
Nejc Ian Čurman,328,55,1.056
Midas Kiebert,401,55,1.062
