name,avgs,bpas,ratio
Rodrigo Pinto,13,5,1.042
Ziheng Ma (马子恒),12,2,1.042
Jeann Valdez,18,7,1.042
Luca Spagnolo,15,5,1.042
Luuk Mellegers,11,2,1.042
Axel Häck,16,5,1.043
Alexander Persaud,12,4,1.043
Meng-Jia Li (李孟家),22,2,1.043
Evan Brown,11,0,1.043
Dereck Estrada,12,3,1.043
Mario Díaz Moreno,13,4,1.043
Friedrun Schauer,15,1,1.043
Matthieu Aubert,14,3,1.043
Jianjun Li (李建军),16,1,1.043
Peter Hugosson-Miller,14,6,1.043
Toine Hulshof,12,2,1.043
Camilo Alejandro Jurado Grajales,12,3,1.043
Lucas Steylen,13,3,1.044
Parshad Mohammad Mehr (پرشاد محمد مهر),13,5,1.044
Victor Lindblom,12,1,1.044
Ashwani Kumar Shivankar,11,3,1.044
Mingyu Chen (陈明宇),11,4,1.044
Preston Duke,12,4,1.044
Faiyaz Ahamed Fazil,11,3,1.044
Mingyue Gao (高明月),11,2,1.044
Nkosinathi Radebe,14,5,1.044
GyeongTae Park (박경태),11,2,1.044
Lee Glendenning,26,6,1.044
Bryan Funk,11,2,1.044
Bo Chou (周勃),11,1,1.044
Yelysei Hovorun (Єлисей Говорун),18,5,1.044
Carlos Martínez Díaz,14,2,1.044
Carlos Navalón Podio,16,3,1.044
Zeyu Hu (胡泽宇),18,1,1.045
Siddhi Venkatesh,24,5,1.045
Nate Craig,17,3,1.045
Parth Garg,22,6,1.045
Philipp Żurowski,11,2,1.045
Andrew Nguyen,14,2,1.045
David Sánchez Hommen,18,7,1.045
Aryan Harjani,16,2,1.045
Adam Pugner,25,3,1.046
Luke Bodwell,18,3,1.046
Alexey Semichastnov,14,3,1.046
Paolo Duvan Gallegos Diaz,12,2,1.046
Arief Widodo,14,3,1.046
Iraj Nelson,12,3,1.046
Oleg Riabov,12,2,1.046
Benjamin Thunbo Jonassen,13,3,1.046
Nitheesh Kumar Elangovan,13,1,1.046
Alyssa Bernardo,29,5,1.046
Miguel de Jesús Ruiz Huerta,11,3,1.046
Dániel Kui,17,2,1.046
Zuhayr Muhammad Haq,11,3,1.046
Ryan Olson,18,5,1.046
Jibo Zhao (赵吉波),26,5,1.046
Kim Yong-Hun,13,4,1.046
Daniel Antonio Garcia Montenegro,13,3,1.046
Barry Loether,12,1,1.046
Yuxuan Song (宋宇轩),18,3,1.046
Chloe Lee Synn Yii,27,3,1.047
Tarang Nadgeer,17,5,1.047
Samuli Laine,20,3,1.047
Evgeniy Mazhara,18,6,1.047
Shuailong Chen (陈帅龙),16,2,1.047
Ethan Coolidge,13,2,1.047
Kilambi Satvik,17,6,1.047
Alex Walker,33,4,1.047
Owen Berg,12,4,1.047
Jared Huffman,25,6,1.047
Diego Esteban Valdebenito,13,1,1.047
Munkh-Erdene Natsagdorj (Нацагдорж Мөнх-Эрдэнэ),13,2,1.047
Luther Schmiedge,12,1,1.047
Jonathan Sun,17,4,1.047
Adam Czarnecki,11,5,1.047
Asla Väyrynen,13,5,1.047
Sergio Emmanuel Sanchez Rodriguez,11,1,1.047
Aditya Mathpal,12,4,1.047
Marco Antonio Sánchez Huamani,14,2,1.047
Yuhao Sun (孙雨昊),21,4,1.047
Pankaj More,12,6,1.047
Nadia Ghadban Gimeno,13,4,1.047
Mateusz Wich,23,7,1.047
Tian Qiu (邱天),12,3,1.047
Joseph Norton,11,3,1.047
Eduardas Aukščionis,16,6,1.047
Gabriel Lincon Souza,14,7,1.047
Arseniy Kuprin,15,3,1.047
Fernando Calle Gonzales,25,4,1.047
Kaijun Lin (林恺俊),36,12,1.047
Nithish Raju,14,2,1.047
Noa Choi,11,2,1.047
Deniz Han Bilyay,13,4,1.047
Garuda Firmansyah,14,2,1.048
Daniel García Mirones,17,5,1.048
Lucas Neufeld,12,3,1.048
Raphaël Cauderlier,14,4,1.048
Kaur Kenk,16,3,1.048
Erik Swiers,12,4,1.048
Bille Janssen Lagarde,13,2,1.048
Rahul Kadukar,13,1,1.048
Yehor Bulhakov (Єгор Булгаков),11,5,1.048
Tom O'Toole,16,5,1.048
Muhammad Badruddin,18,1,1.048
Brad Hoffman,14,1,1.048
Hongzhi Chen (陈泓知),25,4,1.048
Bingshi Wang (王冰释),16,2,1.048
David Bekkedahl,11,1,1.048
Marco Signorini,14,3,1.048
Elodie Deconninck,21,4,1.048
Ruizhe Guo (郭睿哲),12,4,1.048
Alicia Marin,13,2,1.049
Juan Manuel Sangregorio,14,4,1.049
Niklaus Parcell,13,3,1.049
Ralph Phua,12,2,1.049
Luis Andrei Castillo Arellano,14,4,1.049
Miller Atkinson,17,3,1.049
Mattias Claesson,14,2,1.049
Ryan Eckersley,13,5,1.049
Lex Tyger,12,2,1.049
Jacopo Melchiorri,13,2,1.049
Jun Wang (王俊),19,3,1.049
Munkhdelger Shinekhuu,25,6,1.049
Arjun Anand Mallya,12,5,1.049
Samuel Cuellar Ramirez,16,1,1.049
Junmin Lin (林晙旻),26,6,1.049
Matthew Wilbur,12,2,1.049
Hang Qi (齐航),11,3,1.049
Raúl Jaén Pérez,24,6,1.049
Yuichiro Kizu (木津勇一郎),12,2,1.049
Javier Gil,25,3,1.049
Alex Bruso,13,5,1.049
Lucinda Zhou,12,2,1.049
Guilherme Eduardo Silva Batalhoti,13,1,1.049
Michael Muething,13,1,1.049
Simone Canova,16,4,1.049
Qianqian Shao (邵千芊),27,9,1.049
Patryk Stachyra,15,2,1.049
Balázs Kosóczki,15,4,1.049
Dante Jesus Arevalo Leal,17,5,1.05
Colin Lassoff,13,3,1.05
Kevin Andrés Martinez Martinez,13,2,1.05
Tomasz Korzeniewski,14,2,1.05
Luis Francisco Gamboa,13,4,1.05
Bartłomiej Lewandowski,21,6,1.05
Brayan Ramos Coaquira,11,3,1.05
Thomas Ravel,15,2,1.05
Thomas Wong,13,1,1.05
Yuntian Jiang (蒋云天),22,4,1.05
Adolfo Ortega Tecuapacho,12,2,1.05
Timo Hromádka,25,5,1.05
Lucas Maillard,22,6,1.05
Julien Gardet,17,4,1.05
Maddie Clemmons,13,3,1.05
Mehak Zehra,11,2,1.05
Tine Kalač,23,3,1.051
Carol Chai,13,2,1.051
Leon Alexander Götze,14,3,1.051
Yerasyl Bolysbek (Ерасыл Болысбек),11,2,1.051
Jianxin Tao (陶剑鑫),11,3,1.051
Cooper Gates,11,2,1.051
Vansham Pandya,11,2,1.051
Esdras Rodolfo Toc Hi,25,5,1.051
Gastón Chornobroff,14,0,1.051
Adam Czech,20,7,1.051
Loric Vandentempel,13,1,1.051
Adil Rakhimzhanov (Адиль Рахимжанов),11,4,1.051
Andi Fiqih Zulfikar Ashari,14,4,1.051
James Golding,14,3,1.051
Nate Mochrie,18,6,1.051
Aderlin Vicente Martinez Santos,16,2,1.051
Shawmava Mukherjee,11,1,1.051
Kevin Chen,17,5,1.051
Evan Ressel,14,3,1.051
Jinyi Deng (邓晋一),15,3,1.051
Juan Camilo González Barragán,23,5,1.051
Róbert Örkényi,14,1,1.051
Joanne Micaela Ancheta,12,3,1.051
Philipp Senser,18,3,1.051
Rui Ma (马睿),21,6,1.052
Irina Drobitjko,24,7,1.052
Vladimir Mikhailyuk,17,8,1.052
Wenbo Song (宋文博),12,2,1.052
Tobiasz Rychlik,17,1,1.052
Chengrang Yuan (袁成让),16,2,1.052
Ricardo Sánchez Gutiérrez,17,5,1.052
Tyler Hicks,11,2,1.052
Kieran Murphy,14,2,1.052
Pengrui Xiang (向鹏睿),12,2,1.052
Jorge Orrite,29,7,1.052
Alex Makassiouk,21,3,1.052
Jiming Ran (冉济铭),19,3,1.052
Taylor Brock-Fisher,11,3,1.052
Alexandra Daryl Ariawan,21,5,1.052
Adrian Cheung,16,2,1.052
Erik Silingi,14,4,1.052
Michael Tjandra (锺梓翔),11,2,1.052
An Le,13,3,1.052
Aapo Friman,11,2,1.052
Yunhan Yao (姚云瀚),30,4,1.052
Ryan Bodoh,17,4,1.052
Nanda Bhayu Hariyanto,21,8,1.052
Jackson Weidmann,11,1,1.052
Ryouichi Ibaraki (茨木亮一),17,6,1.052
Max Granlund,17,2,1.052
Samuel Asafe Ludugel Fagundes,20,4,1.052
Oliver Stremmelaar,29,6,1.052
Akira Kurata (倉田旦),19,1,1.053
Simon Stannek,32,6,1.053
William Yudi Matunoshita Ito,22,3,1.053
Valentina Soloveva (Валентина Соловьёва),15,3,1.053
Florian Rappan,11,2,1.053
Cameron Jones,24,5,1.053
Hughie Do,13,2,1.053
Sarah Cook,44,3,1.053
Daiziro Sato (佐藤大二郎),12,2,1.053
Aaron Joshua Doerner,25,9,1.053
Diogo Marquês Soares,12,4,1.053
Casper Mornout,17,0,1.053
Tianyu Xiong (熊天煜),23,6,1.053
Andreas Askjem,22,3,1.053
Kovin Evarts,14,1,1.053
Filip Kopeć,11,2,1.053
Rui Chen (陈睿),18,2,1.053
Bernett Orlando,17,3,1.053
Emeric Albert,12,1,1.053
Akshay Keswani,15,5,1.053
Daniel Goldstein,31,2,1.053
Yizhi Wang (王易知),11,2,1.053
Calvin Sall,17,6,1.053
Chan Hong Lik,12,3,1.053
Yanjierui Li (李延杰睿),11,2,1.053
Timur Geyik,11,3,1.053
Dominic Allas,17,3,1.053
Boxi Chen (陈博希),43,8,1.053
Prajwal Kishore,11,2,1.053
Zack Hall,20,4,1.053
Alexis Olivares Miranda,11,4,1.053
Gaurav Kumar,11,4,1.053
Victor Ferreira Rodrigues,11,1,1.053
Tae-Oh Kim (김태오),16,2,1.053
Genís Vicens Viola,14,3,1.053
Zaiyuan Chu (初载源),23,6,1.053
Jonas Balck Kristensen,16,4,1.053
Tuna Özsoy,11,3,1.053
Anthony Jesús Feria Paredes,11,0,1.053
Liam Gehrsitz,18,4,1.053
Anaëlle Msaidie,13,2,1.053
Angus Cosgrove,20,6,1.053
Bedirhan Alagöz,12,3,1.053
Kaylene Yandell,11,2,1.054
Mario Förderer,11,2,1.054
Mateusz Staniszewski,15,3,1.054
Chengyu Ye (叶成宇),12,1,1.054
Haixu Zhang (张海旭),12,1,1.054
Xènia Subirats,19,7,1.054
Lukas Kint,24,4,1.054
David Yoder,17,3,1.054
Ryosuke Higo (肥後亮佑),18,3,1.054
Yannick Beyer,13,0,1.054
Victor Țuțuianu,12,1,1.054
Michael Alexander,24,4,1.054
Gabriel Pinheiro,15,4,1.054
Jeremy Duehring,21,5,1.054
Pranav Kulkarni,12,2,1.054
Alexandru Mărășescu,16,5,1.054
Álvaro González Lasseube,13,3,1.054
Luis Roberto Becerril Aceves,15,2,1.054
Abdullah Gulab,22,5,1.054
Cristian Vlad Voicu,27,7,1.054
Fayyadh Aunilbarr,16,4,1.054
Kyle Koughan,11,4,1.054
Rifqi Aulia Zaki,11,2,1.054
Rainie Liu (刘诗雨),13,4,1.054
Sofia Saletnich,14,2,1.054
Jayden Johnson,13,4,1.054
Alexander Yu,15,2,1.054
Carmen Centelles Guarc,11,6,1.054
Thomas Woodroffe,11,0,1.054
Timothy Kong Wing Sum (江永琛),11,2,1.054
Akhil Kota,22,3,1.054
Martin Henry,15,2,1.054
Juan Felipe Navas Sarmiento,23,6,1.054
Moisés Alberto Rojas León,12,3,1.054
Giovanni Bezzetto,11,3,1.055
Jorge Godoy Gutiérrez,14,3,1.055
Yinte Dik,30,5,1.055
Hadyan Jade Santosa,31,2,1.055
Nicholas Archer,12,2,1.055
José Enrique Castillo Gómez,12,2,1.055
Freddy Alejandro Ferh,28,4,1.055
Rishab Batra,11,2,1.055
Joanna Hołdakowska,18,5,1.055
Maciej Wróblewski,11,2,1.055
Mihail Ponomarev,12,1,1.055
Dmitry Matthew Yaquinto,15,1,1.055
Mariana Statuto,17,3,1.055
Jacob Sanchez,42,6,1.055
Ronnie Jinxuan Zhu (朱缙轩),13,2,1.055
Federico Cazzaniga,12,3,1.055
Kacper Szeląg,21,4,1.055
Seth Fregien,15,3,1.055
Logan Fulton,13,2,1.055
Kalyana Raman,20,6,1.055
Annika Stein,76,12,1.055
Yuheng Zhang (张裕衡),19,1,1.055
Zhaoyu Tang,14,3,1.055
Máté Horváth,33,5,1.055
Alexandru Constantin Stoica,28,5,1.055
Dillon Chan,15,2,1.055
Cristian Huamaní,12,2,1.055
Ernesto Cristo González Alemán,13,4,1.055
Igor Jaroniewski,12,2,1.055
Brandon Harris,15,6,1.055
Yilin Miao (苗宜琳),24,2,1.055
Riccardo Fasan,20,5,1.055
Jiarui Cao (曹家睿),13,3,1.055
Leon Tran,13,4,1.055
Gennadiy Samoilov,13,5,1.055
Carlo Flores,17,3,1.055
Thierry Boisivon,18,2,1.055
Zachary Pascalar,22,2,1.055
José Daniel Sosa Lobo,11,2,1.055
Michael Chai (柴天方),27,5,1.055
Matt Gaston,14,2,1.056
Jan Staubach,21,3,1.056
Kaustubh Varshney,14,3,1.056
Erwan de Lépinau,12,2,1.056
Milbert Ray Sasi,11,3,1.056
Daniel Janzon,11,3,1.056
Barnaby Bevan,11,2,1.056
Zhihai Liu (刘之海),14,5,1.056
Shriram Kiran,12,2,1.056
Matteo Parodi,12,2,1.056
Varunraj Jothiraj,14,1,1.056
Alfred Lyngby Bach,14,3,1.056
Manuel Alejandro Roman Salgado,11,0,1.056
Thomas Atkins,14,2,1.056
Weifeng Huang (黄伟峰),14,2,1.056
Yunmai Hou (侯云迈),12,3,1.056
Jason Tang,23,7,1.056
Darya Belonogova,13,2,1.056
John Marsala,12,2,1.056
Carlos Eduardo Padrón Andrade,11,4,1.056
Jai Kimatrai,12,1,1.056
Isaac Adair Nava Ozorio,29,6,1.056
Junya Tomita (富田純也),51,10,1.056
Dominik Beese,46,7,1.056
Filip Bartůšek,22,2,1.056
Leon Jakub Wyrobek,31,7,1.056
Jingming Xu (许菁铭),13,4,1.056
Connor Nicholson,12,2,1.056
Mikel Pérez Iniesto,48,11,1.056
Kalyani H. Kiran,18,3,1.057
Bogdan Briciu,13,4,1.057
Braden Helmer,11,3,1.057
Yaji Liang (梁雅吉),13,2,1.057
Yexin Cai (蔡烨欣),18,3,1.057
Moritz Peterskofsky,12,2,1.057
Jonathan Blöcher,16,4,1.057
Montse García Cerdán,37,7,1.057
Praveen Venkatesh,12,2,1.057
Rishi Krishnan,11,2,1.057
Erdenebayar Otgonjargal,11,4,1.057
Reinis Grīnbergs,17,4,1.057
Achmad Gusti Raditya,16,5,1.057
Maya Maghiar,14,1,1.057
Wei Ding (丁伟),12,2,1.057
Hong-Chih Chiang (江泓志),11,3,1.057
Hongye Sun (孙虹烨),23,4,1.057
Miranda Manning,15,3,1.057
Yi Yang (杨奕),11,0,1.057
Cheng-Ying Lee (李承穎),17,3,1.057
Edrian Miguel Capistrano,13,2,1.057
Chu Kei Yuen,15,3,1.057
Roland Frisch,23,4,1.057
Muyi Yang (杨慕屹),35,7,1.057
Maja von Borstel,15,1,1.057
Sultanbibarys Omar (Султанбибарыс Омар),16,3,1.057
Josh Lengel,11,1,1.057
Abraham Arcila Soraluz,16,1,1.057
Nils Feuer,30,6,1.057
Javier Espinosa García,13,3,1.057
Zhiwei Lin (林智玮),21,3,1.057
Maximilian Neitzel,23,7,1.057
Valentino Nuñez,20,6,1.057
Alexey Gundin (Алексей Гундин),16,5,1.057
Oleg Fomenkov,25,7,1.057
Dylan Cook,16,3,1.057
Dragoş Iordan,15,4,1.057
Efe Öztürk,11,4,1.057
Otto von Hellens,17,3,1.057
José Miguel Romero Castellón,15,0,1.057
Hannes Müller,24,2,1.057
Tobiasz Urbanowicz,22,4,1.057
Benjamin Riske,11,2,1.057
Teodor Toma,21,3,1.057
Doğaç Eldenk,18,2,1.057
Bautista Javier Ramin,14,3,1.057
Carlos Molina Alcolea,29,6,1.057
Bartosz Karpiński,16,5,1.057
Eisa Ahmed,14,2,1.057
Luke Miller,18,2,1.057
Kentaro Nishi (西賢太郎),13,3,1.057
Juan Daniel Ramirez Rodriguez,15,5,1.058
Nafi Aryasatya,12,1,1.058
Jefferson Fallas Rojas,22,6,1.058
Gustavo Kenzo Araki Takechi,15,5,1.058
Simon Gall,18,5,1.058
Lucas Albino dos Santos,20,4,1.058
Jason Tan,14,0,1.058
Nicolás Maurokefalidis,12,6,1.058
Flavio Rimi,18,6,1.058
Michael Volpe Mayerle,24,4,1.058
David Shei,27,6,1.058
Marion Gerard Bulanhagui,13,1,1.058
Koen van den Berg,40,5,1.058
Calvin Le,12,1,1.058
Ruxin Liu (刘茹心),14,1,1.058
Wei-Chen Hsieh (謝維宸),20,1,1.058
Richard Taylor,18,4,1.058
Jackie Han,12,1,1.058
John Linder,15,0,1.058
Yan Jin (金岩),88,15,1.058
Bryan Melao,24,7,1.058
Bartosz Szczepaniak,11,4,1.058
Botian Wang (王渤天),15,5,1.058
Max Ruderman,11,3,1.058
James Shearwood,21,4,1.058
Zach Metzler,19,5,1.058
Li Wang (王礼),17,4,1.058
Marek Zgrzywa,15,2,1.058
Dana Yi,66,15,1.058
Teru Umene,17,6,1.058
Anna Leidner,19,4,1.058
Matthew Flay,16,2,1.058
Daniil Lozner,11,3,1.058
Velin Krasimirov Kozhuharov,18,4,1.058
Ricardo Garcia Fernandes,15,2,1.058
Jishnu Jeevan,14,3,1.058
Joseph Coppin,22,5,1.058
Kaan Ulkusal,18,4,1.058
Daniel Djahangir,11,2,1.058
Sofía Alvarez,18,4,1.058
Wei Ji (季炜),19,3,1.058
Denner Cássio de Albuquerque Costa,12,1,1.058
Jiaxi Ye (叶佳希),34,4,1.058
Nikita Gamolin,11,2,1.058
Tormod Engen,14,2,1.058
Kārlis Iskrovs,17,4,1.058
Pranav Dandgaval,11,0,1.058
Yan Xuan (宣炎),19,2,1.058
Marcin Zabiegaj,12,0,1.059
Xieben Zou,12,2,1.059
Yung-Ching Yang (楊詠晴),12,2,1.059
Michael Czerpak,14,3,1.059
Finn Heukelbach,16,2,1.059
Luan Gomes de Almeida Araújo,11,2,1.059
Giorgio Venturini García,11,2,1.059
Ryan Chan,20,4,1.059
Aysha Jamsheer,14,2,1.059
Chloé Demuynck,56,8,1.059
Ziyi Su (苏子易),16,1,1.059
Zhihao Wang (王志豪),17,4,1.059
Yulin Sun (孙玉麟),14,2,1.059
Jan Mimra,11,2,1.059
Maarten van Bokhorst,11,1,1.059
Marcos Aparicio Caro,32,4,1.059
Mia Sponseller,12,1,1.059
György Józsa,23,2,1.059
Jeffrey Draper,68,15,1.059
David Martins,14,4,1.059
Kian Barry,122,11,1.059
Duc Huynh,17,5,1.059
Bruno Gálvez,22,6,1.059
Thiago Henrique Jardim Cardoso,12,1,1.059
Chetan Kumar Patel,15,2,1.059
Sanjay Jacob,17,2,1.059
Jarosław Chodyniecki,19,4,1.059
Bali Catur Pengembara,12,3,1.059
Kate Sosik,16,6,1.059
Zoltán Bálint,14,3,1.059
Diogo Rafael Almeida da Silva,34,8,1.059
Mika Sokka,16,7,1.059
Kenneth Gjerulff,12,3,1.059
Dallas McNeil,13,2,1.059
Bhaskar Parvatha,15,2,1.059
Rodrigo Duhart Valdés,11,3,1.059
Hubert Antokolski,17,2,1.059
Linxiao Xu (徐林霄),23,4,1.059
Bayarkhuu Munkhbaatar,11,3,1.059
Yun-Rong Chiang (江昀容),25,4,1.059
Keshav Raja,16,2,1.059
Lorenzo Bellocci,12,3,1.059
Yiwei Wang (王祎玮),22,6,1.059
Bartosz Dąbrowski,11,2,1.059
Tim Gajewi,12,3,1.059
Zeyu Gao (高泽宇),30,7,1.059
Eileen Xie,12,4,1.059
Jianyu Que (阙剑宇),14,3,1.06
Stefan Stoiber,20,4,1.06
Alonso Moreno,14,2,1.06
Andrew Davidge,21,2,1.06
Yu-Chun Chen (陳宇均),12,2,1.06
Pablo Ferrando Brunet,25,7,1.06
Houssen Fidahoussen,13,1,1.06
Hengsheng Dai (戴恒盛),31,4,1.06
Aidar Aminev,24,3,1.06
Quanyi Xu (徐全意),11,2,1.06
Coleman Vaughn,14,2,1.06
Smrz Dancel,12,2,1.06
Andy Ma,16,3,1.06
Michael Bame,16,2,1.06
Csaba Zsiborás,26,4,1.06
Minsoo Park,11,2,1.06
Yangyi Chen (陈杨漪),19,6,1.06
Javier Fernandes Chornet,35,5,1.06
Mateusz Laskus,20,4,1.06
Cyprian Kalbarczyk,23,4,1.06
Francesco Odorizzi,30,4,1.06
Anthony Rochester,12,2,1.06
Eduardo Antonio Lara Martínez,30,2,1.06
Jorge Ströh,29,4,1.06
Frieder Klein,15,2,1.06
Enol Matilla,27,4,1.06
Fernando Mendez Mesa,12,1,1.06
Jake Buckley,18,2,1.06
Alexey Mikhailov,35,11,1.06
Beni Issler,36,6,1.06
Nikodem Tomaszuk,54,12,1.06
Carson Claud,47,6,1.06
Darko Zakelšek,24,8,1.06
Azizah Nur Hayati,11,1,1.06
Traveller Cooper,12,0,1.06
Yifan Hao (郝逸凡),25,6,1.06
Michael Conard,46,9,1.06
Yasin Rajabi (یاسین رجبی),15,3,1.06
Rodrigo de Castro Godoy,13,4,1.06
Andrew Poon,18,2,1.06
Luke Holt,16,7,1.06
Jayanth Rajakumar,16,6,1.06
Avani Sood,14,3,1.06
Mateusz Mączka,14,2,1.06
Yaochen Su (苏耀晨),11,1,1.06
Vladislav Mungin,15,1,1.06
Cristobal Urrutia Reyes,12,1,1.06
Alex Anderson Bedon Valentin,24,6,1.06
Juan David Martinez Riveros,15,3,1.06
Efrem Blitz,17,4,1.06
Spondon Nath,19,4,1.06
Louie Jay Quibote,16,4,1.06
Jerónimo González Sánchez,23,6,1.06
Davis Joel Fonseca Rios,11,2,1.061
Sean Then (邓宇恒),17,3,1.061
Lucas Debes,19,2,1.061
Nathan Young,11,0,1.061
Yoann Lecoeur,22,6,1.061
Arthur Gimenes Alvarenga Ferrari,12,4,1.061
Christian Schiøtt,18,6,1.061
Siddharth Sriraman,21,5,1.061
Giacomo Mambrini,14,2,1.061
Axel Pauwels,17,2,1.061
Rohan Gupta,15,3,1.061
Chae Ji-Seok (채지석),14,3,1.061
Alvaro Samuel Castillo Flores,19,5,1.061
Lake Iverson,11,1,1.061
Howard Wong Jun Yen (黄俊仁),38,5,1.061
Austin Jensen,17,4,1.061
Tácito Sampaio Gaspar de Oliveira Filho,16,4,1.061
Nikolas Márkus,20,2,1.061
Jacob Eoin Gipp,21,3,1.061
Taoran Chen (陈陶然),55,11,1.061
Axel Elías Espinoza Ribera,18,4,1.061
Sirish Nutakki,13,2,1.061
Kenta Ohno (大野健太),13,1,1.061
Kasper Warberg Borg,22,1,1.061
Aaron Wang,13,0,1.061
George Wu (吴尚儒),18,3,1.061
Zixuan Yuan (袁子轩),14,1,1.061
Grzegorz Łucki,17,3,1.061
Rohan Adiyodi,26,7,1.061
Taariq Hassim,12,1,1.061
Yongan Liu (刘永安),13,3,1.061
Brandon Flickinger,12,2,1.061
Tarun Narayan,12,2,1.061
Yuta Okada (岡田雄太),17,1,1.061
Prarthana Ganesh,13,0,1.061
Chris Braiedy,16,3,1.061
Toru Morooka (諸岡徹),11,2,1.061
Tomáš Galamboš,15,2,1.061
Carlos Chamizo Cano,26,6,1.061
Paulo Padilla,18,2,1.061
Kyan Barnett,26,6,1.061
Federico Baravalle,12,2,1.061
Jack Moan,12,2,1.061
Jason Kilbourn,29,4,1.061
Jun Sasagawa (笹川純),26,3,1.061
Daan Kentrop,14,4,1.061
Zhihao Jia (贾志豪),12,3,1.061
Wiktor Smaga,16,4,1.061
Brandon Rousbel Valero Alfaro,18,2,1.061
Ty Fazenbaker,14,0,1.061
Giuseppe Vargas Mares,14,2,1.061
Ivaylo Ivaylov Vichev,11,2,1.061
Jaime Calzado Gomez,35,10,1.061
Matthew Mayernik,15,3,1.061
Ivan Terekh,58,7,1.061
Albert Makhmudov,15,1,1.061
Ilie-Laurenţiu Soare,39,8,1.061
Maggie Jakopac,12,4,1.061
László Mészáros,14,3,1.061
