name,avgs,bpas,ratio
Carlos Tapp,35,5,1.028
Angela Braganza,39,7,1.028
Yubo Ji (纪宇博),19,2,1.028
Wojciech Włodarczyk,17,4,1.028
Mihály Horváth,11,1,1.028
Bence Kovács,21,5,1.028
Sooho Lee (이수호),17,4,1.028
Guido Dipietro,41,5,1.028
Martín Nicolás Fernández Olavarría,13,1,1.028
Serhii Fedorniak (Сергій Федорняк),14,3,1.028
Mihnea Andrei Panţu,40,8,1.028
Håkon Fredriksen,29,4,1.028
Mauro Moises López,52,8,1.028
Graham Siggins,33,4,1.028
Dániel Székely,37,8,1.028
Diego Fraile,35,6,1.028
Gábor Slezák,41,9,1.028
Jhoan Andrade,13,4,1.028
Stefán Jónsson,11,0,1.028
Ricardo Sanchez Laurencio,27,5,1.028
Simon Westlund,87,13,1.028
Erlend Danielsen,14,0,1.028
Neel Shah,13,3,1.028
Erik Jernqvist,15,2,1.028
Manu Vereecken,106,17,1.028
Vegard Seim Karstang,38,10,1.028
Ryouichi Ibaraki (茨木亮一),11,1,1.028
Mete İsbir,11,2,1.028
Yuri Villanueva Alzamora,34,6,1.028
Łukasz Dubicki,37,7,1.028
Hannes Müller,33,3,1.028
Philippe Schwartz,11,2,1.028
Daiven Strom,19,3,1.028
John Brechon,93,16,1.028
Dmitriy Shevchenko,14,2,1.028
Tomoaki Okayama (岡山友昭),11,3,1.028
Laura Tarrés Gimeno,32,9,1.028
Ramón Dersch,36,6,1.028
Nathan Azaria,21,4,1.028
Diki Saifuloh,11,2,1.028
Tristan Paulussen,23,4,1.029
Alan Scott Camacho Baños,13,0,1.029
Brendan Bakker,29,5,1.029
Ihor Sukhovatenko (Ігор Суховатенко),38,6,1.029
Wilhelm Herzstell,13,1,1.029
Rodrigo Gómez Araya,18,3,1.029
Louis de Mendonça,38,6,1.029
Zailin Ma (马再霖),11,1,1.029
Andy Gong,48,7,1.029
Felix Berglund,13,2,1.029
Joey Stahl,36,5,1.029
Ben Hart,23,3,1.029
Kevin Zerzes Sapo,12,2,1.029
Jules Manalang,43,11,1.029
Jeffrey Li,12,1,1.029
Anas Meziani,14,3,1.029
Erwan Lesueur,18,6,1.029
Darren Saito,15,2,1.029
Pradeep Sudakar,17,1,1.029
Long Zhou (周隆),13,3,1.029
Edward Vakula,30,4,1.029
Marcos Vinícius Vieira Takahashi da Silva,23,4,1.029
Alexander Wagner,13,1,1.029
Akira Misawa (三沢昂),16,3,1.029
Guolang Deng (邓果琅),12,2,1.029
Florian Truckenthanner,25,5,1.029
Julianna Bennett,30,6,1.029
Matty Hiroto Inaba,42,8,1.029
Alex Davani,45,10,1.029
Santeri Laine,35,2,1.029
Amod Mathur,36,5,1.029
Emilio Valenzuela Tapia,12,3,1.029
Christopher Connolly,25,5,1.029
Tristan Chua Yong,25,7,1.029
Dylan Cook,11,0,1.029
Noah Kraft,57,9,1.029
Vito Kosasih (高耀梁),21,3,1.029
Maksim Vorobyev,17,5,1.029
Isaac Latta,27,2,1.029
Antônio Henrique Alves Cardoso,11,3,1.029
Dmitriy Martyshev (Дмитрий Ма́ртышев),11,2,1.029
Ottfried Kejs,45,14,1.029
Roy Lee,29,5,1.029
Vladislav Kozhin,42,6,1.029
Michał Mendocha,12,2,1.029
Andrii Kompaniiets (Андрій Компанієць),21,3,1.029
Jiazhou Li (李佳洲),35,6,1.029
Lydwine Beelen,12,3,1.029
Kevin Costello III,93,14,1.029
Marvin Strehl,12,2,1.029
Gustavo Arguello,11,1,1.029
Chui-Hsien Lin (林垂憲),13,1,1.029
David Beugnon,41,5,1.029
Neil Morales,12,3,1.029
Cristian Antoniu Leana,22,2,1.029
Benjamin Hoppes,12,0,1.029
Andy Denney,91,13,1.029
Iulian Steavu,19,5,1.029
Albin Thim,15,2,1.029
Chun-Chen Chu (朱峻辰),25,4,1.029
Norbert Héjja,20,4,1.029
Nicholas Paul,13,2,1.029
Yusheng Liu (刘雨生),12,0,1.029
Ryo Ito (伊藤崚),43,10,1.029
Carl Overbye,13,0,1.029
Zi-Xian Liao (廖子賢),100,14,1.029
Liam Chen,12,2,1.029
Jai Gambhir,23,4,1.029
Mohammad Sadegh Majidi (محمد صادق مجیدی),24,0,1.029
Hong Zhang (张宏),15,3,1.029
Ryan Lim,15,5,1.029
Péter Trombitás,21,4,1.029
Manuel Gutman,36,6,1.029
Matteo Mazzini,14,3,1.029
Carlos Moreno,18,4,1.029
Hongfei Tian (田洪飞),12,2,1.029
Federico da Fonseca,49,11,1.029
José David Rendón Martínez,14,8,1.029
Lars Knittler,15,4,1.029
Jonathan Tan Wei Xiat,51,9,1.029
Jeffery Dick,19,3,1.029
Andrey da Conceição Santos,32,7,1.029
Luigi Manzo,27,6,1.029
Vishwa Sankar,38,4,1.029
Vincent Wong,21,2,1.029
Pei-Yu Huang (黃培瑜),14,1,1.029
Yicheng Bao (包亦成),11,4,1.029
Chunhao Liu (柳春浩),24,2,1.029
James Olarte,14,2,1.029
Ben Stokes,43,10,1.029
Omkar Chavan,30,4,1.029
Daphne Soegijono,11,2,1.029
Igor Ośmiałowski,52,7,1.029
Max Walaszek,11,2,1.029
Nathan Raber,12,4,1.029
Yunsu Nam (남윤수),16,5,1.029
Ashley Foster,11,2,1.029
Sebastian Outh-Aut,26,5,1.029
Adam Łyskawa,30,5,1.029
Wei Wang (王炜),30,5,1.029
Axel Aronsson,24,5,1.029
Kevin Lee,11,0,1.029
Sanae Omyo (大名佐苗),19,2,1.029
Santiago Osorio Cristóbal,15,2,1.029
Walter Felix,43,9,1.029
Andres Arias Medina,22,3,1.029
Lester Doyugan Jr.,12,2,1.029
Cheng-Ru Yang,32,6,1.029
Artem Ganzha,30,6,1.029
Vincent Colin,31,5,1.029
Owen de Greeff,13,0,1.029
Arvid Skarrie,11,2,1.029
Will Belote,17,2,1.029
Carlos Sullca Mejía,19,1,1.029
Dylan Wang,32,9,1.029
Kostiantyn Stadnyk (Костянтин Стадник),13,5,1.029
Adrien Schumacker,30,4,1.029
Hannah Minas,67,9,1.029
Chloé Demuynck,36,8,1.029
Maxim Onushkin,41,6,1.029
Shenghai Fang (方胜海),18,3,1.029
Andrew Nathenson,36,5,1.029
Jihu Mun,16,3,1.029
Krishnam Raju Gadiraju,19,4,1.029
Lars Vennike Nielsson,50,7,1.029
Junliang Huang (黄骏亮),23,3,1.029
Mark Boyanowski,49,7,1.029
Atharva Vadeyar,31,4,1.029
Manan Patel,14,1,1.029
Laura Ohrndorf,188,33,1.029
Emanuele Lamon,12,4,1.029
Joshua Broderick Phillips,23,3,1.029
Cameron Burke,13,2,1.029
Gus Lipkin,13,1,1.029
Hengsheng Dai (戴恒盛),15,0,1.029
Shusei Tabuchi (田渕柊星),16,3,1.029
Waden Cho,21,3,1.029
Brady Metherall,46,8,1.029
Maximiliano Perez Madrid,26,6,1.029
Oscar Paul Mamani Oscalla,18,4,1.029
Kira-Lysan Meyer,33,8,1.029
Denys Shyshliannykov (Денис Шишлянников),32,8,1.029
Jack Johnston,23,5,1.029
Weiwen Zhang (章巍玟),13,1,1.029
Aleksandr Beznogov,47,12,1.029
Nikolaus Lindinger,42,8,1.029
Juan Antonio Miranda Zùñiga,14,3,1.029
Louis Robinson,11,2,1.029
Samuel Simko,61,6,1.029
Seung Hyun Kil (길승현),12,5,1.029
Siau Hong Da (蕭宏達),23,3,1.029
Mikhail Arkhipov,18,6,1.029
Derek Hsieh,35,1,1.029
Hadyan Jade Santosa,11,3,1.029
Franciszek Fidos,43,6,1.029
Javier Eduardo Parra Alarcón,25,3,1.029
Renzo Rodriguez Moreno,36,5,1.029
Rilang Cao (曹日朗),11,2,1.029
Ian Southa,30,4,1.029
Shu-Yii Luo (駱書翊),91,16,1.029
Zuheir Daowd,13,2,1.029
Szymon Mazur,37,4,1.029
Jinseong Kim (김진성),15,3,1.029
Angel Arrioja Landa,57,6,1.029
Vinny Vecchio,36,5,1.029
Zach Goldman,105,12,1.029
Kyle Polage,29,6,1.029
Xu Wang (王旭),20,6,1.029
Michał Matczak,11,0,1.029
Ábris Galler,19,4,1.029
Aaron LoPrete,17,4,1.029
Ibrahim Khanani,47,3,1.029
Andreas Gröbmayr,34,7,1.029
Jorge Ströh,19,3,1.029
Julian Alejandro Forero Gonzalez,11,1,1.029
William Lu (呂宇綸),29,4,1.029
Antoine Piau,204,29,1.029
Sean Hartman,72,12,1.03
Abylai Orazalin (Абылай Оразалин),18,3,1.03
Francisco Hamlin,67,5,1.03
Mario Laurent,73,6,1.03
Xiaojie Jiang (蒋孝杰),66,8,1.03
Steven Koopke,13,1,1.03
Shonathon Collins,46,8,1.03
Nipat Charoenpholphant (นิพัฒน์ เจริญพลพันธุ์),47,7,1.03
Dominik Pasztetnik,15,3,1.03
Raphaël Pihet,53,11,1.03
Fletcher Berry,20,4,1.03
Rafael Antonio Sanchez,22,2,1.03
Billy Jeffs,35,3,1.03
Stefan Lidström,25,1,1.03
Simon Liang,14,3,1.03
Mert Sağdınç,46,7,1.03
Adam Pugner,14,3,1.03
Patryk Zawieja,33,5,1.03
Mateusz Bytner,11,0,1.03
Pavel Vershinin,17,2,1.03
Jici Liu (刘纪赐),18,7,1.03
Ariel Burak,19,4,1.03
Sukesh Kumar,12,3,1.03
Tyler Robinson,52,6,1.03
Edward Hollingdale,39,9,1.03
Walter Duff,18,3,1.03
Michał Mlostek,64,13,1.03
Bence Barát,336,57,1.03
