name,avgs,bpas,ratio
Jakob Gunnarsson,27,1,1.074
Lee Chiang (蔣礪),20,1,1.074
Junyan Wu (吴俊彦),11,0,1.074
Brandon Mikel,55,8,1.074
Kim Jokinen,24,1,1.074
Mateusz Szwugier,26,5,1.075
Pavlo Bondar (Павло Бондар),20,1,1.075
Carter Kucala,61,7,1.075
Bartłomiej Lewandowski,26,1,1.075
Lim Hung (林弘),35,7,1.075
Antto Pitkänen,17,0,1.075
Destin Shulfer,14,0,1.075
Edward Vakula,16,1,1.075
Daniel Karnaukh,18,3,1.075
Andreas Lambropoulos,15,0,1.075
Robin Hagner,19,3,1.075
Ernie Pulchny,19,1,1.076
Mateusz Szulik,14,2,1.076
Antonie Paterakis,18,4,1.076
Oscar Alberto Ceballos Contreras,31,3,1.076
Oliver Wheat,21,3,1.076
Noah Diamond,14,2,1.076
Henri Gerber,44,6,1.076
Laura Tarrés Gimeno,11,1,1.076
Pierre Bouvier,31,3,1.077
Saiyam Jain,17,0,1.077
Albert Quiñones,23,1,1.077
Lauren Klemz,26,3,1.077
Serhii Hoiuk (Сергій Гоюк),12,0,1.077
Nikhil Soares,27,3,1.077
Vladislav Pyatnitsa (Владислав Пятница),17,1,1.077
Oscar Nieto,13,1,1.078
Tim Rinehart,16,2,1.078
Zayn Khanani,11,0,1.078
Mattheo de Wit,13,2,1.078
Dan Selzer,17,3,1.078
Rustin Haderlie,11,1,1.078
Marcos Ameijeiras Moreno,26,3,1.078
Jake Buckley,14,0,1.078
Seán O'Toole,12,0,1.079
Leow Yi Jun (廖艺畯),15,2,1.079
Christophe Grosjean,11,2,1.079
Riley Woo,19,2,1.079
Javier París,22,1,1.079
Laetitia Lemoine,13,0,1.08
Dennis Strehlau,11,0,1.08
Máté Horváth,11,2,1.08
Markko Eduardo Rivera Hernández,13,1,1.08
Allyson Dias de Lima,24,2,1.08
Samuli Laine,11,0,1.08
Krzysztof Bober,18,3,1.08
Rui-Jun Liu (劉睿鈞),16,1,1.08
Manuel Prieto de Antón,33,1,1.08
Dominik Vidaković,15,2,1.081
Achmad Rizki Zakaria,12,0,1.081
Kennan LeJeune,17,1,1.081
Vishwa Sankar,37,3,1.081
Joseph Daniel Blas Sanchez,18,2,1.081
Benjamin Grzesiak,12,0,1.081
Kari Hyttinen,14,1,1.082
Diana Murnik,14,4,1.082
