name,avgs,bpas,ratio
Ryan Baker,96,12,1.05
Lance Christian Montano Juarez,92,10,1.05
Johannes Rueben,108,10,1.05
Daniel Ramsden,130,22,1.05
Shubham Kumar,249,43,1.05
Edrian Oralde Tepait,191,22,1.05
Hong Zhang (张宏),124,20,1.05
Joaquín Infante Medrano,117,16,1.05
Yexin Cai (蔡烨欣),105,13,1.05
Pedro Santos Guimarães,565,92,1.05
Hussain Iqbal,177,28,1.05
Christian Collado Calderón,109,16,1.05
Ruotong Wang (王若同),105,16,1.05
Pedro Alejandro Condo Tellez,497,75,1.05
Kun Zhu (朱锟),154,16,1.05
Adam Pugner,124,20,1.05
Riccardo Fasan,93,15,1.05
Richard Madden,112,18,1.05
Emile Compion,317,46,1.05
Chengyang Song (宋成阳),311,46,1.05
José Chávez,136,15,1.05
Shun-Hsin Chang (張舜欣),391,60,1.05
Tim Wong,420,51,1.05
Tanzer Balimtas,361,49,1.05
Christopher Morris,431,58,1.05
Viktor Ejlertsson,225,30,1.05
Adam Gradess,238,37,1.05
Fumiki Koseki (古関章記),441,60,1.05
Finn Ickler,1385,210,1.05
Nora Christ,599,80,1.05
Darko Zakelšek,149,28,1.05
Moisés Marco Quispe Arellano,135,8,1.05
Jerry Yao,153,23,1.05
Chio Wai Cheng (趙偉程),122,17,1.05
Andrii Atamaniuk (Андрій Атаманюк),148,21,1.05
Justin Barker,245,46,1.05
Axel Brisse,303,44,1.05
Harry Taylor,323,45,1.05
Dinh-Anh Tran,219,26,1.05
Kuo-Hau Wu (吳國豪),581,85,1.05
Shane Grogan,467,73,1.05
Yong Rong Seng (杨荣盛),134,21,1.05
Tom Stanton-Barnett,308,36,1.051
Yeon Kyun Park (박연균),101,16,1.051
Kacper Paweł Dworak,300,49,1.051
William Gan Wei Ren (颜伟仁),399,63,1.051
William Klauer,213,31,1.051
Zixuan Liu (刘子瑄),342,47,1.051
Nate Mochrie,96,18,1.051
Mia Sponseller,132,14,1.051
Mara Oprea,136,14,1.051
Lucas Déglise,693,106,1.051
Hong Tan Lam,127,15,1.051
Damiano Di Paola,188,27,1.051
Matthew Flay,200,28,1.051
Maggie Jordan,224,30,1.051
Eric Boudreau,109,21,1.051
Mathieu Preston,134,25,1.051
Jose Antonio Campero Morales,197,26,1.051
Matthew Feldmann,160,16,1.051
Vicente Astroza,168,31,1.051
Weixing Zhang (张炜星),668,92,1.051
Cary Huang,190,33,1.051
Elias Fischer,182,31,1.051
Wachirawit Chatwiriyacharoen (วชิรวิทย์ ฉัตรวิริยะเจริญ),91,14,1.051
Ryota Aoki (青木涼太),93,17,1.051
Henry Lichner,107,16,1.051
Aolin Tang (唐奥林),165,27,1.051
Mohammad Ibnu Sabilillah,151,26,1.051
Niklas Aasen Eliasson,116,16,1.051
Glenn Mark Salgado,104,11,1.051
Vincentiu Tarsoaga,191,19,1.051
Yuhao Deng (邓宇豪),203,25,1.051
Rafael Carreiro Campos,209,29,1.051
Koh Youngjin (고영진),141,20,1.051
Jorge Rafael Castañeda Sánchez,136,14,1.051
Andres Arias Medina,167,26,1.051
Patrick Kelly,154,20,1.051
James Golding,155,19,1.051
Ace Djun T. Aguirre Jr.,292,51,1.051
Jefferson Ramírez,157,26,1.051
Szymon Malinowski,582,78,1.051
Cheung-Hao Tu,108,19,1.051
Will Newhoff,377,42,1.051
Michał Tomański,104,9,1.051
Gabriel Valenciano Américo,103,15,1.051
Aidar Aminev,201,24,1.051
Luke Tycksen,477,72,1.051
Dominik Fürer,308,41,1.051
Tyson Mao (毛台勝),94,7,1.051
David Woner,431,71,1.051
Cornelius Dieckmann,1249,197,1.051
Kai Gabriel,106,19,1.051
Axel Häck,174,21,1.051
Atharva Vadeyar,107,15,1.051
Zixuan Yang (杨子轩),96,9,1.051
Viktor Kalmar,555,100,1.051
Ioannis Papadopoulos,469,61,1.051
Valentin Hoffmann,968,132,1.051
Aidan McKenzie,235,30,1.051
Michał Halczuk,1514,218,1.051
Patrick Jameson,255,32,1.051
Fardin Bahadory Nejad (فردین بهادری نژاد),140,18,1.051
Phillip Lewicki,790,124,1.051
Krystian Święch,118,16,1.051
Tee Kai Yang,210,33,1.051
Alan Jia,101,20,1.051
Zhen Tang (唐镇),130,23,1.051
Daniel C. Bedoya,316,53,1.051
Xuming Wang (王旭明),539,77,1.051
Johannes Neugebauer,161,25,1.051
Alan Goasdoue,125,16,1.051
Sergio Torrijos Santano,533,71,1.051
Juan Pablo Huanqui,566,83,1.051
Samuel Chiu,290,34,1.051
Janelle Tin,243,39,1.051
Dattatreya Chodavarapu,131,25,1.051
Jason Hunt,169,28,1.051
Ignacio Mita Cabezas,111,19,1.051
Tomoaki Okayama (岡山友昭),122,17,1.051
Arvid Sandström,96,12,1.051
Oleg Martynov,230,29,1.051
Aldair Coronel Ruíz,126,20,1.051
Congjian Zhang (张丛健),138,17,1.051
Timothy Sun,360,50,1.051
Christian Baier,102,11,1.051
Jonah Crosby,621,73,1.051
Oliver Kugler,131,22,1.051
Eric Fernandes Monteiro,133,25,1.051
Emilien Fabre,207,31,1.051
Ivan Torgashov (Иван Торгашов),854,106,1.051
Ivan Makachev,154,25,1.051
Patryk Kozieł,98,21,1.051
Ricky Meiler,202,27,1.051
Yumu Tabuchi (田渕雄夢),281,48,1.051
Xinglin Liu (刘星林),99,11,1.051
Sergio Andres Guillen Ibarra,154,22,1.051
Ernesto Gutiérrez Cuba,663,98,1.051
Rok Glinšek,237,33,1.051
Martin Kraut,333,36,1.051
Yi-Jen Hsueh (薛以仁),126,10,1.051
Daniel Lundwall,166,24,1.051
Nathaniel Ortega,191,31,1.051
Dominik Pasztetnik,135,19,1.051
Karina Grandjean Beck,601,73,1.051
Jiacheng Peng (彭家诚),163,30,1.051
Andreas Gröbmayr,223,30,1.051
Matthew Harris,132,29,1.051
Maxime Josse,148,19,1.051
Sei Sugama (洲鎌星),361,55,1.051
Chung Tze Yang (鍾志扬),144,23,1.051
Kirt Protacio,461,65,1.051
Manuel Arjona Crespo,164,20,1.051
Pierre Lemerle,213,28,1.051
Robbie Stevenson,200,24,1.051
Fabian Auroux,530,79,1.051
Richard Jay S. Apagar,438,68,1.051
Prin Kijviwattanakarn (ปริญ กิจวิวัฒนการ),166,28,1.051
Hakan Deniz,91,15,1.051
Jonas Brzenczek,176,19,1.051
Alberto Masó Molina,476,64,1.051
Akula Pavan Kumar,650,97,1.051
Ray Zhang (张灏睿),125,23,1.051
Bartosz Karpiński,108,19,1.051
António Gomes,94,14,1.051
Lanshi Zhang (张岚石),121,13,1.051
Jason Kilbourn,147,22,1.051
Alessandro Manopulo,270,45,1.051
Luqman Hakim Bin Hairil Azli,138,26,1.051
Thanaporn Sichanugrist (ธนพร สิชฌนุกฤษฎ์),93,18,1.051
Yongzhe Mao (毛勇喆),147,17,1.051
Maximilian Deimel,290,40,1.051
Ali Farahani (علی فراهانی),177,34,1.052
Piotr Frankowski,263,27,1.052
Jeffery Dick,151,20,1.052
Rafael Felipe Cordoba,162,22,1.052
Paul Luciw,163,25,1.052
Nestor Sokhan,334,56,1.052
David Calvo Vivas,165,21,1.052
István Kocza,389,64,1.052
Zhijun Li (李芷筠),155,19,1.052
Waden Cho,165,24,1.052
Rehaan Rasheed,118,19,1.052
Rodrigo Pueblas Núñez,285,44,1.052
Vincent Liu (刘鹤洋),101,12,1.052
Ishmam Mirza,198,31,1.052
Andrey Che,431,64,1.052
Sorin Turculeț,128,25,1.052
David Ludwig,178,24,1.052
Vincenzo Maria Gammino,251,43,1.052
Ilie-Laurenţiu Soare,251,36,1.052
David Adams,290,41,1.052
Dan Dzoan,361,44,1.052
Celine Tran,279,43,1.052
Jakub Wojtaszewski,393,51,1.052
José Garrido,511,80,1.052
Noah Kraft,441,67,1.052
Filip Hrnko,196,34,1.052
Siyu Sun (孙思雨),91,16,1.052
Justus Danielsen,112,20,1.052
Matthew Lowe,387,66,1.052
Jake Geren,122,17,1.052
Dániel Székely,232,33,1.052
Mingshi Zheng (郑铭师),104,16,1.052
Bence János Csuti,181,24,1.052
Muhammad Hariz Bin Azizan,228,32,1.052
Richard Delacoste,505,62,1.052
Michael Alexander,152,25,1.052
Luis David Hernández Mejía,177,25,1.052
Diego Iglesias Godoy,285,41,1.052
Jeidun Hastriter,107,17,1.052
Irina Drobitjko,109,16,1.052
Joe Davis,126,25,1.052
Shang Liu (刘尚),107,20,1.052
Jian Wu (吴建),150,27,1.052
Isaac Adair Nava Ozorio,199,33,1.052
Kira-Lysan Meyer,144,22,1.052
Hudson Mackay,103,17,1.052
Nipat Charoenpholphant (นิพัฒน์ เจริญพลพันธุ์),332,43,1.052
Pratham Waghmare,162,28,1.052
Ihor Sukhovatenko (Ігор Суховатенко),272,34,1.052
Andrew Tyberg,149,19,1.052
Eli Hawkins,93,10,1.052
Jeff Park,383,57,1.052
Raúl Banacloche Biot,259,38,1.052
Angel Torres Perez,104,17,1.052
Shenchuan Mao (毛神川),220,37,1.052
Eric Zhao,1104,168,1.052
Igor Ośmiałowski,492,74,1.052
Abdelhak Kaddour,794,98,1.052
Weifeng Cheng (程维锋),318,37,1.052
Samuel Pollom,159,22,1.052
Yan Jin (金岩),271,45,1.052
Hargun Singh Tikku,261,36,1.052
Ivo Bakker,267,32,1.052
Dhruv Suresh,137,17,1.052
Ibrahim Khanani,295,35,1.052
Beatriz de Araujo Mourão,115,15,1.052
Francisco Alonso,174,22,1.052
David Remolina Amórtegui,484,72,1.052
Loïc Petit,282,35,1.052
Mark Ostrom,186,24,1.052
Oleg Sechko,176,34,1.052
Debanjan Poddar,114,19,1.052
Modest Podzolkin,127,18,1.052
Mike DeCock,94,12,1.052
Rhys Lloyd,119,19,1.052
Garret von Gaffron,453,71,1.052
Jun Sasagawa (笹川純),94,11,1.052
Juan de Dios Noriega Sánchez,106,12,1.052
Kevin Costello III,557,67,1.052
Denniel M. Santos,142,33,1.052
Aysha Jamsheer,101,8,1.052
José Leonardo Chaparro Prieto,930,123,1.052
Alexis Margaret Magtibay,169,25,1.052
Daniel Sheppard,1343,182,1.052
Elliott Ross,155,23,1.052
Oscar Jones,137,18,1.052
Seb van den Beemt,174,26,1.052
Tomoyuki Hiraide (平出智之),110,14,1.052
Philipp Danileiko,151,19,1.052
Maksymilian Piskorowski,102,15,1.052
Baramee Pookcharoen (บารมี พุกเจริญ),183,34,1.052
Gerson Marcelo Nuñez Huanuiri,126,15,1.052
Kengo Yamawaki (山脇憲吾),240,39,1.052
Elizaveta Ermolkina,112,21,1.052
Cameron Brown,252,36,1.052
Fred Lang,192,24,1.052
Nguyễn Khang Minh,153,24,1.052
Marie Vincent,339,54,1.052
Mateusz Śliż,289,37,1.052
Ahmad Kamil Ihsan Bin Ikhwan,118,20,1.052
Francisco Gallego Salido,108,15,1.052
Arthur Wallem,186,31,1.052
Chris Licuanan,108,15,1.052
Xiaobin Rui (芮晓彬),441,53,1.052
Taine Cassar,147,20,1.052
Simon Kalhofer,627,84,1.052
Felipe Gregorio De Araujo Jardim,156,26,1.052
Jasmin Bouchard,92,13,1.052
Jinseong Kim (김진성),103,20,1.052
Jonathan Esparaz,463,55,1.052
Nathan Soria,429,49,1.052
Georgy Vershinin,303,36,1.052
Carlos Molina Alcolea,130,23,1.052
Joel Ulin,403,45,1.052
Jose Carlos García Vélez,207,27,1.052
Rui-Jun Liu (劉睿鈞),732,94,1.052
Paul Becsi,132,15,1.052
Simon Crawford,313,45,1.052
Zi-Xian Liao (廖子賢),417,52,1.052
Bruno Lezama,245,38,1.052
Kamil Zieliński,324,48,1.052
Maksim Vorobyev,149,26,1.052
Jichen Zha (查吉辰),106,17,1.052
Benjamin Sintes,216,23,1.052
