name,avgs,bpas,ratio
Anyu Zhang (张安宇),78,10,1.092
Leonard Wetzel,70,10,1.096
Andrew Coghill,45,10,1.161
Jason Bilgrei,55,10,1.092
Alejandro Aguado Barahona,56,10,1.072
Josep Sanz Navarro,49,10,1.085
Chunyu Zhang (张春雨),88,10,1.113
Mihai Căpăţinescu,88,10,1.092
Jared Stinson,97,10,1.136
Brúnó Bereczki,78,10,1.083
Loïc Petit,72,10,1.072
Arthur Garcin,86,10,1.088
Stephano Saucedo Reyes,42,10,1.067
Jason Lee,49,10,1.072
Wang Junwen (王俊文),68,10,1.089
Konstantin Jaehne,117,10,1.086
Aniket Das,78,10,1.092
Krystian Załuski,55,10,1.065
Robin Tschümperlin,33,10,1.077
Tiemen De Meester,80,10,1.124
Chia-Liang Tai (戴嘉良),58,10,1.078
Julian David,68,10,1.123
Jack Cai,86,10,1.094
Jakob Kogler,43,10,1.086
Nitin Nathan,70,10,1.102
Joonas Silvennoinen,84,10,1.111
Javier Eduardo Parra Alarcón,36,10,1.077
Justin Mallari,56,10,1.083
Er-Sheng Kuo (郭爾陞),65,10,1.087
Fazhen Wu (吴法臻),79,10,1.091
Xiaobin Rui (芮晓彬),75,10,1.083
Haibo Sui (隋海波),49,10,1.112
Malte Ihlefeld,99,10,1.094
Jun Fei (费俊),67,10,1.076
Alberto Masó Molina,66,10,1.09
Johan Thuvesen,64,10,1.088
Yifan Wang (王逸帆),52,10,1.08
Dimitri Wyss,49,10,1.105
Nicolas Harper,47,10,1.103
Mohamed Ben Driss Chokri,72,10,1.091
Diego Alejandro Casas Jimenez,102,10,1.105
Chengyang Song (宋成阳),65,10,1.094
Timothy Sun,75,10,1.089
Jai Gambhir,75,10,1.105
Elijah Brown,70,10,1.103
Ricardo Maxera,49,10,1.07
Emmanuel Rajapandian,43,10,1.075
Junya Tomita (富田純也),51,10,1.056
Kristopher De Asis,60,10,1.08
Kari Hyttinen,87,10,1.105
Angel Jesus Panebra Rodriguez,66,10,1.093
Tianxing Wang (王天行),78,10,1.09
Michael Röhrer,80,10,1.104
James Benedict Cañares,35,10,1.064
Volodymyr Korol (Володимир Король),72,10,1.075
Gaurav Bachani,51,10,1.07
Diego Fraile,63,10,1.084
Shuhei Omura (大村周平),64,10,1.088
Oscar Roth Andersen,62,10,1.109
Simon Crawford,56,10,1.067
Kevin Costello III,87,10,1.104
Giovanni Tessari,40,10,1.07
Alexander Bashutkin,54,10,1.171
Luke Van Laningham,61,10,1.095
Bartosz Ochał,67,10,1.086
David Stiven Benitez Guerra,50,10,1.085
Michael Nielsen,66,10,1.11
Nikita Loika,108,10,1.09
Tomasz Żołnowski,87,10,1.084
Wiktoria Waryszak,40,10,1.093
Brian Johnson,90,10,1.168
Xinjie Shi (施鑫杰),50,10,1.098
Louis Meunier,49,10,1.098
Dmitry Gundin,66,10,1.088
Evan Mann,46,10,1.124
Fabian Auroux,75,10,1.084
Mohammad Reza Karimi (محمد رضا کریمی),67,9,1.103
