Zijian Cai (蔡子健),China,1049
Trịnh Quang Dũng,Vietnam,1049
Bálint Csengő,Hungary,1048
Jack Pfeifer,USA,1048
Malte Ihlefeld,Germany,1048
Zhihai Liu (刘之海),China,1047
Tor Torstensson,Sweden,1047
Alex Niedland,USA,1046
Samuel Simko,Slovakia,1046
Bhargav Narasimhan,India,1046
Taine Cassar,Australia,1046
Jonas Pilhöfer,Germany,1046
Robert Alden,United Kingdom,1046
Kieran Murphy,Australia,1046
Yap Jia Yang,Malaysia,1045
Harishan Ramanan,United Kingdom,1045
Chengyu Guo (郭承禹),China,1045
Andrew Davidge,Australia,1045
Ben Teh,Australia,1044
Yevhen Riabokon (Євген Рябоконь),Ukraine,1044
Joonas Silvennoinen,Finland,1044
Nicolas Køster Christensen,Denmark,1044
Kaiyang Gao (高凯阳),China,1044
Raúl Gómez,Ecuador,1044
Grigoriy Barashkin,Russia,1044
Radomił Baran,Poland,1044
Aaron Spiller,Australia,1043
Mario Nicholas Chandra,Indonesia,1043
Simon Nilsson,Sweden,1043
Vadzim Smirnou,Belarus,1042
Jack Bellomy,USA,1042
David Nguyen,USA,1042
Karol Zakrzewski,Poland,1042
Mykhailo Lagoida (Михайло Лагойда),Ukraine,1042
Robert Antal,Netherlands,1042
Anrui Cen (岑广瑞),China,1042
Conor Sullivan,Australia,1041
Liangrong Ma (马良戎),China,1041
Marcus Moberg,Sweden,1040
Chengyang Li (李承洋),China,1039
Adam Łyskawa,Poland,1039
Pedro Giuseppe Garcia Milla,Peru,1039
Mantra Shukla,New Zealand,1039
Seth Ferry,Australia,1039
Varun Mohanraj,USA,1038
Vincent Chan,Netherlands,1038
Samuel Talacko,Czech Republic,1038
Sébastien Auroux,Germany,1037
Timotej Andrejko,Slovakia,1037
Bharadwaj Duggaraju,India,1037
Martin Fronescu,Romania,1037
Bruno Di Renzo John,Germany,1037
Michael Tripodi,Australia,1037
Tom Noble,Australia,1037
Elyas Eyou,New Zealand,1037
Jack Mennie,Australia,1037
Luke Jankowiak,Canada,1037
Cyprian Doza,Poland,1037
Kailong Li (李开隆),China,1037
Callum Hales-Jepp,United Kingdom,1036
Victor Chenu,France,1036
Jensen Belen-Brown,Canada,1036
Ethan Burbush,Australia,1036
Divij Yadav,India,1036
Tianyu Sun (孙天宇),China,1036
Shu-Yii Luo (駱書翊),Taiwan,1035
Toby Waters,USA,1035
James MacDonald,Australia,1034
Isaac Eastaugh,Australia,1034
Aaron Ravi,United Kingdom,1033
Louis de Mendonça,United Kingdom,1033
Yunhan Yao (姚云瀚),China,1033
Vyacheslav Kochergin (Вячеслав Кочергин),Russia,1033
Yuzhe Wang (王语哲),China,1033
Reagan Li,Canada,1032
Weihao Kong (孔维浩),China,1032
Ruben Fino,Australia,1032
Ryan Wu,Canada,1032
Robert Yau,United Kingdom,1032
Tanay Singh,Australia,1031
Daniel Greigg,USA,1031
Lir Ukaj,France,1031
Zishuo Zhang (张子硕),China,1031
Longwang Li (李龙旺),China,1031
Shao-Heng Hung (洪紹恆),Taiwan,1031
Wesley Allen,Australia,1031
Joel Lundström,Sweden,1031
Oliver Jenks,New Zealand,1031
Mikhail Kopylov (Михаил Копылов),Russia,1031
Tom Richards,Australia,1030
Taiji Yi (易泰基),China,1030
Yinming Zhu (朱胤铭),China,1030
Ethan Erez,Canada,1030
Shao-Yu Hu (胡紹宇),Taiwan,1030
Shilei Zhang (张士磊),China,1030
Thomas Sonnenberg Jarner,Denmark,1029
Advay Kulkarni,USA,1029
Jules Porteners,Netherlands,1029
Lance Aguilar,Australia,1029
Đoàn Anh Dũng,Vietnam,1029
János Bereczki,Romania,1029
Oliver Hoy,Australia,1028
Szabolcs Szántai,Hungary,1028
Zee Capangpangan,Philippines,1028
Milhouse Gibbons-Paul,United Kingdom,1028
Fanny Pousset,France,1028
Emmet Hobbs,Australia,1027
Mauro Moises López,Spain,1027
Siqi Jiang (蒋偲祺),China,1027
Hao Wang (王浩),China,1027
Thomas Bland,Australia,1027
Fryderyk Janiak,Poland,1027
Aiden Bartlett,USA,1027
Vibhan Jivanjee,Australia,1027
Robin Verstraten,Netherlands,1026
Sebastian Bock,Australia,1026
Kai Kang (康凯),China,1026
Sebastian Owieczko,Poland,1026
Julen Simón Iriarte,Spain,1026
Andres Rodriguez,USA,1026
Sören Jaan Handschuch,Germany,1025
Rui Yang (杨芮),China,1025
Arkadiusz Abramowski,Poland,1025
Luca Brasini,Italy,1025
Matthew Sieredzinski,Australia,1025
Jerry Yao,USA,1025
River Fletcher,Australia,1024
Asher Kim-Magierek,USA,1024
Jack McDougall,New Zealand,1024
Charlie Stark,United Kingdom,1024
Walter Duff,Canada,1024
Leon Marcell Alamanda,Indonesia,1024
Abdelhak Kaddour,France,1024
Benjamin Bucksmith,New Zealand,1024
Veer Jagdev,United Kingdom,1024
Leonardo José Hilario Cori,Peru,1024
Vladimir Tikhonenko (Владимир Тихоненко),Russia,1024
Joel David Hibbert,Australia,1024
Mingxuan Wu (吴明轩),China,1023
Konstantin Jaehne,Germany,1023
Taoran Chen (陈陶然),China,1023
Kate Grahame,USA,1023
Wayne Pi,Taiwan,1023
Andrey Mishin,Russia,1023
Filip Nilsen,Norway,1023
Kyle Santucci,Canada,1023
Gert-Jan Broere,Netherlands,1023
Maksymilian Misiak,Poland,1023
Hayden Ng,Australia,1022
Aedan Bryant,USA,1022
Oliver Drew,Australia,1022
Alejandro Restrepo Echeverri,Colombia,1022
Theodor Nordstrand,Sweden,1022
Tee Kai Yang,Malaysia,1022
John Hornacek,USA,1022
Qinxi Wei (韦钦曦),China,1021
Jash Tejas Shah,India,1021
Zhenming Zhang (张振铭),China,1021
Victor Wijsman,France,1021
Zhengli Ning (宁郑立),China,1021
Bartosz Karpiński,Poland,1021
Robin Saccasyn,Belgium,1021
Noah Swor,USA,1021
Sean Hartman,USA,1020
Dylan Hughlett,USA,1020
Daniel Alejandro Torres Moreno,Colombia,1020
Zaiyuan Chu (初载源),China,1020
Aleksandr Beznogov,Russia,1019
Jack Hinz,Australia,1019
Yutong Wang (王宇彤),China,1019
Tongming Shi (石童鸣),China,1018
Pavel Eroshkin (Павел Ерошкин),Russia,1018
Zhao-Zhe Zhong (鍾肇哲),Taiwan,1018
Haoran Li (李浩然),China,1018
Lucas Vojkovic,Australia,1018
Milan Struyf,Belgium,1018
Aaron Mills,Australia,1018
Tobias Thompson,Denmark,1018
Nikhil Soares,India,1018
Charles Jerome,USA,1018
Jerry Jiang,New Zealand,1017
Chen Cheng (程晨),China,1017
Mikhail Kalashnikov (Михаил Калашников),Russia,1017
Gabriel Rejdych,Poland,1017
Yubo Ji (纪宇博),China,1017
Brody Lassner,USA,1017
Ainsley D'Souza,Australia,1017
Zachary White,USA,1016
Jaidon Zain Adams,United Kingdom,1016
Magnus Søndergaard Byrne,Denmark,1016
Kornél Vermes,Hungary,1016
Samir Homsi,Turkey,1016
Kevin Yinan Liu,Australia,1016
Martin Brath,Germany,1016
Dewei Liu (刘德威),China,1016
Christian König,Germany,1016
Muhammad Faeyza Koda,Indonesia,1016
Toby Westerberg,USA,1015
Maximilian Elsener,Switzerland,1015
Haohan Zheng (郑皓涵),China,1015
Jack Maddigan,New Zealand,1015
Liam Wadek,New Zealand,1015
Benjamin Pugh,USA,1014
Minn Aung,Australia,1014
Junyi Zhong (钟浚意),China,1014
Tucker Chamberlain,USA,1014
Charlie Harrison,United Kingdom,1014
Brendan Bakker,USA,1014
Yunqi Ouyang (欧阳韵奇),China,1014
Nikodem Tomaszuk,Poland,1014
Vittorio Maria Perucatti,Italy,1014
Luke Heath-Edwards,New Zealand,1014
